"","X001","X003","X006","X007","X010","X011","X013","X015","X018","X020","X021","X024","X025","X028","X029","X031","X034","X035","X037","X039","X081","X082","X083","X084","X085","X086","X091","X093","X094","X098","X099","X100","X101","X107","X108","X109","X116","X118","X119","X120"
"K02109",0.000863266977737283,0.000977593397882138,0.000647985495888742,0.000863239722095241,0.000914000789962402,0.000957171733485385,0.000923267397758961,0.000755399041297078,0.000811380734019313,0.000940012694815825,0.00081928659485318,0.000863598296271611,0.000842443714614441,0.00102675598673167,0.00101048743965764,0.001002284843869,0.000944666813501043,0.000909782844840089,0.000929457989844873,0.000896554801488473,0.000911314717934987,0.000833414830517045,0.000885863779099218,0.000824216331669861,0.00100099743723731,0.000920558164352263,0.00085824237492403,0.000759336685994473,0.000730046014862535,0.000899177545126532,0.00081423395115821,0.000874199040371926,0.000808017611676993,0.000650116066139619,0.000719248671364255,0.000872393248543676,0.000866382123575189,0.000828639475623283,0.000626223866739775,0.000915061448113699
"K02458",6.6979373420744e-06,2.09660264410946e-07,6.28770617575423e-06,4.4415489931724e-07,3.9424199707226e-07,2.91642819465382e-06,5.65664552486831e-07,3.01274622315778e-06,7.11425457272524e-07,5.38984953718968e-06,4.98652827056105e-07,9.11032733952751e-07,1.79522072457146e-06,1.61097667958214e-07,1.21357560154961e-05,1.37090632140137e-06,1.10562211756313e-06,3.50762769884285e-05,2.11884478006488e-05,1.09950512190717e-06,2.05063823898282e-06,4.03493018889879e-07,6.27705589415834e-07,2.85422749783068e-05,2.39768566660602e-06,2.28905248083693e-06,3.39609758307983e-07,5.41618603263869e-06,1.04945520156849e-06,2.5347305154179e-06,2.28338392931557e-06,1.07036042817557e-06,6.91613705017179e-07,0.000174691051785816,0.000117702107239278,9.14480754618823e-06,4.54023929712917e-06,1.02034697448285e-06,0.000136225759990274,2.14742055097085e-06
"K02459",6.6979373420744e-06,2.09660264410946e-07,6.33167614901125e-06,4.4415489931724e-07,3.9424199707226e-07,2.98123771009058e-06,5.65664552486831e-07,3.01274622315778e-06,9.65505977726997e-07,5.96323778582687e-06,4.36321223674091e-07,9.11032733952751e-07,1.79522072457146e-06,1.61097667958214e-07,1.22183121788668e-05,1.37090632140137e-06,1.10562211756313e-06,3.50115606102211e-05,2.11884478006488e-05,1.09950512190717e-06,2.05063823898282e-06,4.53929646251114e-07,6.27705589415834e-07,2.85422749783068e-05,2.47034280801833e-06,2.28905248083693e-06,3.39609758307983e-07,5.54214384735122e-06,1.12441628739481e-06,2.5347305154179e-06,2.28338392931557e-06,1.14171779005394e-06,6.91613705017179e-07,0.000174691051785816,0.000117702107239278,9.19828595289108e-06,4.58041840595332e-06,1.05959108888604e-06,0.000136225759990274,2.08234720094143e-06
"K08137",1.53899170989648e-05,5.24150661027365e-07,5.49624665712782e-06,3.94804354948658e-07,3.9424199707226e-07,4.14780898795211e-06,7.19936703165058e-07,3.62471029973671e-06,3.04896624545367e-07,5.1604942377348e-06,6.85647637202144e-07,9.11032733952751e-07,1.60114280840157e-06,1.61097667958214e-07,1.8410024431671e-05,1.14242193450114e-06,9.89240842030167e-07,5.15789534313239e-05,3.42621709116874e-05,7.7881612801758e-07,1.93979292876753e-06,4.03493018889879e-07,7.41833878400531e-07,2.7781147645552e-05,5.37662846451047e-06,3.41113703026679e-06,3.88125438066266e-07,4.59746023700726e-06,2.02394931731065e-06,2.60715138728698e-06,2.17959375071031e-06,7.84930980662084e-07,5.85211596552997e-07,0.000176316992327382,0.000116127707730994,1.82896150923765e-05,4.21880642653595e-06,1.05959108888604e-06,0.000138031403348024,1.95220050088259e-06
"K03851",3.47679190275618e-06,1.1531314542602e-06,4.17714745941714e-06,1.97402177474329e-07,5.91362995608391e-07,2.39795207115981e-06,0,7.53186555789446e-07,6.86017405227077e-06,1.59975321369779e-05,1.9322797048424e-06,1.9435364990992e-06,9.70389580849439e-07,1.69152551356124e-06,3.3848026981996e-06,3.35110434120335e-06,1.16381275532961e-07,1.10017842952636e-06,1.03044123042669e-06,5.49752560953586e-07,0,2.01746509444939e-07,9.70090456369925e-07,2.53709110918283e-07,1.45314282824607e-06,0,0,0,0,2.82441400289423e-06,5.18950893026265e-08,1.21307515193231e-06,0,4.68270875970914e-06,1.5114235279522e-06,1.39043857427423e-06,9.2010159207308e-06,0,2.54127583683377e-06,4.2948411019417e-06
"K03852",3.17001614663063e-06,1.10071638815747e-06,4.39699732570226e-08,0,4.92802496340325e-07,1.36099982417178e-06,0,2.82444958421042e-07,1.52448312272684e-07,5.733882486372e-08,2.49326413528052e-07,1.214710311937e-07,0,1.61097667958214e-07,7.43005470336497e-07,0,1.16381275532961e-07,7.76596538489192e-07,9.01636076623352e-07,3.66501707302391e-07,0,2.01746509444939e-07,0,2.53709110918283e-07,0,0,0,0,0,4.34525231214497e-07,5.18950893026265e-08,7.13573618783712e-08,0,5.85338594963643e-07,1.88927940994025e-07,0,0,0,0,6.50733500294197e-08
"K03855",3.73243836619413e-06,2.09660264410946e-06,1.71043195969818e-05,4.98440498122681e-06,3.15393597657808e-06,1.9831711723646e-05,1.28045885062928e-05,8.89701619026283e-06,1.68201304540861e-05,2.12153651995764e-06,1.50842480184472e-05,2.97604026424565e-06,3.83303884435529e-05,1.07129949192212e-05,8.50328482718436e-06,5.02665651180503e-06,1.68752849522793e-06,2.32978961546758e-06,5.28101130593678e-06,2.53344305172778e-05,1.21929841236816e-05,1.72493265575423e-05,2.91027136910977e-05,4.73590340380795e-06,6.82977129275655e-06,7.5852915541459e-06,4.80305229607004e-06,6.53721058358019e-05,5.22478768209453e-05,2.04951067389504e-05,2.59475446513133e-07,7.58528756767086e-05,2.50044954890826e-05,3.77218205643236e-06,6.42354999379687e-06,6.52436561774833e-06,8.03582176483039e-08,3.92441144031865e-08,3.61128671550063e-06,2.13440588096496e-05
"K03856",0.000503725791558145,0.000343842833633951,0.000696176586578438,0.000812309960306864,0.000464072110803684,0.000365201619486096,0.00037580695905216,0.000617095159990241,0.000498302716715312,0.000274652971097219,0.000617643857912368,0.000599155861362926,0.000411736299154417,0.000343460228086911,0.000291423256698648,0.000411500380807311,0.00082170999590047,0.000224177534110547,0.000358979963649898,0.000389820378429505,0.000441773983863029,0.000553592421916914,0.000378335277984271,0.000411389323353996,0.000258514109144977,0.000275404431812066,0.000366924086011896,0.000506791267495855,0.000292872962323434,0.000632958420135783,0.000324188622873508,0.000428572315441498,0.000323994420273432,0.000259500110433882,0.000339503509966264,0.000357824019248804,0.000326535617413883,0.000238604215571374,0.000431950016581825,0.000536074257542359
"K13018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25561633707219e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13019",5.62422219563499e-07,6.81395859335574e-07,9.14575443746069e-06,8.38959254265898e-07,5.12514596193938e-06,1.16657127786153e-06,1.02848100452151e-05,1.00738701836838e-05,1.49907507068139e-05,1.50227721142946e-05,1.68918645165255e-05,3.23112942975242e-05,2.81412978446337e-06,8.05488339791068e-07,6.52193690628703e-06,1.67555217060168e-06,2.79315061279106e-06,7.76596538489192e-07,3.2201288450834e-07,3.48176621937271e-06,1.65713738771855e-05,5.19497261820719e-06,1.48366775680106e-05,6.51186718023593e-06,4.72271419179974e-06,1.16696793140706e-06,4.24997354682561e-05,2.00902714466482e-05,1.39427619636956e-05,1.86121640703543e-05,4.15160714421012e-07,1.42714723756742e-06,3.63363200405179e-05,1.75601578489093e-05,5.54188626915808e-06,6.57784402445118e-06,4.60854378213023e-05,5.98865185792626e-05,1.79895578975864e-05,1.19084230553838e-05
"K13010",4.60163634188317e-07,8.38641057643783e-07,1.18279228061391e-05,1.97402177474329e-06,1.62624823792307e-06,6.86980863629567e-06,5.14240502260756e-06,7.53186555789446e-07,4.57344936818051e-06,2.12153651995764e-06,1.9073470634896e-05,1.88280098350235e-06,1.51380774612513e-05,1.61097667958214e-07,8.25561633707219e-08,1.28712871287129e-05,1.57114721969497e-06,2.20035685905271e-06,6.4402576901668e-08,3.06945179865752e-06,1.28026333298657e-05,5.47237406869398e-05,6.21999174966599e-06,3.04450933101939e-06,1.01719997977225e-06,9.02155977741613e-06,5.82188157099399e-06,9.00598375194573e-06,6.89641989602148e-06,6.51787846821745e-07,1.01714375033148e-05,1.78393404695928e-06,9.78899397870468e-06,2.99173059648084e-06,6.29759803313418e-07,6.57784402445118e-06,3.0134331618114e-06,1.36961959267121e-05,3.29028345190057e-05,3.2406528314651e-05
"K13012",0.000150575766964955,0.000130199024199197,0.000295434250313935,0.00032161749765005,0.000176965376435811,0.000104019272275986,0.000122697783839416,0.000277643394127885,0.000147976495112685,8.5778881996125e-05,0.000227074031120674,0.000209233851231148,0.000101745347552064,9.04563405585369e-05,0.000122843571095634,0.00013983244478294,0.000382196108850243,0.000105034681830663,0.000149478380988771,0.000105323428136025,0.000134954165187113,0.000253847545509095,0.000154815024007742,0.000199922779403607,0.000130928168824971,0.000180296545402391,0.000155832363383606,3.75354287843333e-05,7.720991840111e-06,0.000266726071093832,9.23213638693726e-05,0.000109818979930813,0.00014098279371504,0.000106271473796732,0.000191635908148273,0.000103480716970025,1.90047184738239e-05,0.000127739592382372,0.000266633335827796,0.000203614512242054
"K13014",1.47763655867137e-05,5.76565727130101e-07,5.4522766838708e-06,3.94804354948658e-07,3.9424199707226e-07,4.08299947251535e-06,6.68512652938982e-07,3.43641366078935e-06,2.54080520454473e-07,5.1604942377348e-06,8.72642447348183e-07,9.11032733952751e-07,1.60114280840157e-06,1.61097667958214e-07,2.10518216595341e-05,1.21858339680122e-06,9.89240842030167e-07,4.8602000033782e-05,2.90455621826523e-05,7.7881612801758e-07,1.82894761855225e-06,4.03493018889879e-07,6.27705589415834e-07,2.72737294237154e-05,5.08599989886126e-06,3.09695335642643e-06,3.88125438066266e-07,4.47150242229473e-06,1.87402714565801e-06,2.75199313102514e-06,2.12769866140769e-06,7.84930980662084e-07,5.85211596552997e-07,0.000172414735027624,0.000113671644498072,1.74339605851308e-05,4.1786273177118e-06,1.02034697448285e-06,0.000135557003191107,1.95220050088259e-06
"K13015",1.6872666586905e-06,2.41109304072588e-06,5.71609652341293e-07,1.48051633105747e-07,1.03488524231468e-06,2.59238061747007e-07,1.02848100452151e-07,4.23667437631563e-07,1.93101195545399e-06,3.21097419236832e-06,2.55559573866254e-06,1.214710311937e-06,9.70389580849439e-08,2.57756268733142e-06,4.1278081685361e-07,8.37776085300838e-07,2.90953188832402e-07,5.82447403866894e-07,1.28805153803336e-06,9.16254268255977e-08,2.10606089409047e-06,9.58295919863462e-07,2.45375821317099e-06,2.95993962737997e-07,4.35942848473822e-07,4.48833819771947e-08,2.91094078549699e-07,0,0,3.7658853371923e-06,0,3.78194017955368e-06,1.38322741003436e-06,1.10563956826466e-06,1.07059166563281e-06,9.09132913948538e-07,4.0179108824152e-08,4.70929372838238e-07,1.87251903766699e-06,3.25366750147098e-07
"K13016",1.02258585375182e-06,1.67728211528757e-06,2.09297072703427e-05,2.76363048464061e-06,6.70211395022843e-06,8.0363799141572e-06,1.53243669673705e-05,1.08270567394733e-05,1.96150161790853e-05,1.70869698093885e-05,3.60276667548036e-05,3.42548307966234e-05,1.79036877666722e-05,9.66586007749281e-07,2.14646024763877e-06,1.46230007616146e-05,4.42248847025251e-06,2.91223701933447e-06,8.37233499721684e-07,6.55121801803023e-06,2.94294298621589e-05,5.98682766777858e-05,2.10566693176766e-05,9.55637651125532e-06,5.73991417157199e-06,1.0143644326846e-05,4.84186483987667e-05,2.90332762912376e-05,2.07642207738908e-05,1.91191101734378e-05,1.05865982177358e-05,3.28243864640508e-06,4.61253140192226e-05,2.05518884453901e-05,6.1716460724715e-06,1.31556880489024e-05,4.9982811377245e-05,7.35827145059747e-05,5.08923924165921e-05,4.43149513700348e-05
"K13017",0,0,0,0,0,0,0,4.70741597368404e-08,0,0,0,0,4.8519479042472e-08,0,8.25561633707219e-08,0,0,0,0,0,5.54226551076438e-08,0,0,0,0,0,0,0,0,0,5.18950893026265e-08,0,0,0,0,5.34784067028551e-08,0,0,0,0
"K08566",4.85728280532113e-06,3.66905462719155e-07,1.7587989302809e-07,9.87010887371645e-08,4.92802496340325e-08,3.30528528727433e-06,4.6281645203468e-07,1.88296638947362e-06,5.08161040908946e-08,6.30727073500919e-07,4.98652827056105e-07,6.6809067156535e-07,4.8519479042472e-08,8.05488339791068e-08,1.35392107927984e-05,0,1.74571913299441e-07,3.15815925652272e-05,2.20900838772721e-05,1.37438140238397e-07,1.66267965322931e-07,1.51309882083705e-07,2.85320722461743e-07,7.18842480935135e-07,3.9961427776767e-06,1.97486880699657e-06,0,1.00766251770022e-06,1.19937737322113e-06,6.51787846821745e-07,2.59475446513133e-07,7.13573618783712e-08,2.12804216928363e-07,1.82105340655356e-06,1.25951960662684e-07,9.62611320651393e-06,2.41074652944912e-07,3.92441144031865e-08,3.6781623954173e-06,5.85660150264777e-07
"K08567",1.50831413428393e-05,9.64437216290351e-06,8.26635497232024e-06,1.77661959726896e-06,7.73699919254311e-06,4.79590414231962e-06,1.46044302642055e-05,7.01404980078922e-06,2.08346026772668e-05,1.45067226905211e-05,8.91341928362787e-06,2.79990726901479e-05,2.71709082637843e-06,2.3359161853941e-06,4.54058898538971e-06,7.23533891850724e-06,1.92029104629385e-06,1.74087057377994e-05,1.27517102265303e-05,5.90984003025105e-06,6.65071861291726e-06,9.17946617974474e-06,3.65210524751031e-06,3.06988024211122e-05,2.83362851507984e-06,7.00180758844237e-06,5.82188157099399e-07,3.961373272709e-05,8.99533029915845e-07,1.38323865269948e-05,3.99592187630224e-06,5.49451686463459e-06,5.58611069436952e-06,0.000176642180435695,0.00011499414008503,1.38509073360395e-05,1.09287176001693e-05,5.33719955883336e-06,0.000146524614697442,2.68752935621503e-05
"K13275",4.09034341500727e-07,2.09660264410946e-07,1.31909919771068e-07,3.45453810580076e-07,4.92802496340325e-07,1.94428546310255e-07,1.07990505474759e-06,3.76593277894723e-07,4.06528832727156e-07,8.02743548092079e-07,3.11658016910065e-07,1.8220654679055e-07,3.39636353297304e-07,8.05488339791068e-07,4.1278081685361e-07,0,1.16381275532961e-07,1.94149134622298e-07,6.4402576901668e-08,2.74876280476793e-07,2.77113275538219e-07,2.52183136806174e-07,0,1.26854555459141e-07,4.35942848473822e-07,2.33393586281412e-06,4.85156797582832e-08,0,2.99844343305282e-07,0,0,0,1.59603162696272e-07,5.20300973301016e-07,5.03807842650735e-07,5.34784067028551e-07,4.0179108824152e-07,3.92441144031865e-08,6.01881119250104e-07,6.50733500294197e-08
"K03275",9.35666056182912e-06,1.57245198308209e-07,5.27639679084271e-06,2.96103266211493e-07,3.44961747438228e-07,7.7771418524102e-07,2.05696200904302e-07,1.55344727131573e-06,2.03264416363578e-07,4.52976716423388e-06,2.49326413528052e-07,2.429420623874e-07,1.5526233293591e-06,8.05488339791068e-08,2.97202188134599e-06,1.14242193450114e-06,8.14668928730725e-07,1.61790945518582e-05,6.18264738256013e-06,6.41377987779184e-07,1.66267965322931e-06,2.52183136806174e-07,3.42384866954091e-07,2.64703172391408e-05,8.71885696947644e-07,1.03231778547548e-06,3.88125438066266e-07,4.47150242229473e-06,5.99688686610563e-07,1.88294266859615e-06,2.02390848280243e-06,7.84930980662084e-07,4.25608433856725e-07,0.000169878267782782,0.000113167836655421,7.80784737861685e-06,4.1786273177118e-06,9.81102860079662e-07,0.000131210083996523,1.23639365055897e-06
"K03274",3.6864220027753e-05,2.49495714649026e-05,3.39008493811644e-05,6.90907621160151e-06,8.77188443485779e-06,7.40772761442071e-05,2.21637656474386e-05,2.43844147436833e-05,4.70048962840775e-05,5.49879330443074e-05,2.15044031667945e-05,0.000130763565080018,4.95383881023639e-05,4.09188076613862e-05,3.97095145813172e-05,2.22391469916222e-05,6.92468589421117e-06,6.39397816689435e-05,6.24060970177163e-05,4.29265124677925e-05,1.80123629099842e-05,2.0628580590745e-05,3.77764636539347e-05,3.7083815045889e-05,5.53647417561754e-05,1.40036151768847e-05,9.02391643504068e-06,0.00021204998106854,0.000143550479357404,5.31569199519068e-05,8.58863727958469e-05,0.000130655329599298,2.77709503091513e-05,0.000191210607688123,0.000124818393016719,5.57779781910779e-05,4.03398252594486e-05,1.16555019777464e-05,0.000147795252615859,4.69178853712116e-05
"K03276",0,0,8.79399465140451e-08,0,0,0,0,0,0,1.1467764972744e-07,0,0,4.8519479042472e-08,0,8.25561633707219e-08,0,0,1.94149134622298e-07,0,4.58127134127988e-08,5.54226551076438e-08,0,0,5.07418221836566e-07,0,4.48833819771947e-08,0,6.29789073562639e-08,0,0,5.18950893026265e-08,0,0,2.21127913652932e-06,1.76332744927757e-06,5.34784067028551e-08,4.0179108824152e-08,3.92441144031865e-08,1.80564335775031e-06,0
"K03271",9.00386844228474e-05,7.6368751311687e-05,0.000108869653784388,0.000144300991733734,6.72182605008204e-05,0.000121582650959346,0.000100122625790169,6.67982326665765e-05,0.000130495755305417,0.000200915242322475,0.00012260626385242,0.000330887088971639,0.000156960514702397,9.48865264273878e-05,0.000148188313250446,0.000133206397562833,8.3096230730534e-05,0.000126520519395531,9.87935529671587e-05,0.000144172609110078,0.000177463341654676,0.000108489185454016,0.000115383700163529,9.35763770770266e-05,0.000166893453824062,0.000110009169226104,0.00026960163241678,0.000499044861891035,0.000216487615866413,0.000168233685351879,0.000222318562572452,0.000245612039585354,0.000184128848697266,0.000284864782882306,0.000202026944902945,0.000202041420523387,0.000293106598872189,0.00014249537939797,0.000316255090325971,0.00013684925511187
"K03270",0.000204875075799176,0.00032465891944035,0.000437501233907375,0.000265505928702972,0.000170657504482655,0.000458656940745891,0.000271518985193679,0.000404696551257617,0.000359066591506261,0.000426428840511485,0.000457763295237504,0.000268450978938077,0.000269283108685719,0.000655264764420033,0.000687610284714743,0.000555750190403656,0.000243353247139421,0.00051223013351183,0.000374436582106298,0.000228422189076215,0.000340683060946687,0.000322794415111903,0.000355794940909793,0.000228465054381914,0.000570649188652233,0.000209874694125362,0.000317535124017964,0.000472026910635198,0.000700661269218617,0.000292073376248011,0.000349098265738769,0.000543457668065675,0.000365863649954087,0.000396794529763687,0.00031821762861427,0.000311244327010617,0.000267391969224731,0.000235464686419119,0.00032835958839089,0.000330377398099364
"K03273",6.88200279574972e-05,2.89855315548133e-05,5.61936258224748e-05,1.47558127662061e-05,2.83854237892027e-05,8.41227510369036e-05,6.76226260472894e-05,4.02484065749985e-05,8.83183889099747e-05,0.000152693290612086,8.24647112744033e-05,0.000257275644068257,6.47249850426576e-05,5.12290584107119e-05,0.000108974135649353,7.95125666412795e-05,3.05500848274022e-05,7.20293289448726e-05,6.94259778999981e-05,6.90397591130879e-05,0.000100481273710158,6.53658690601604e-05,5.95749668500119e-05,5.55622952911039e-05,0.000122717911845381,2.93986151950625e-05,8.15063419939158e-05,0.000333914166802911,0.000173010186087148,8.87155680396264e-05,0.000131917317007277,0.000212359508950033,0.000123107239493058,0.000221908365112883,0.000177025480711402,7.3104981962803e-05,0.000122988252110729,8.15492697298215e-05,0.000179962454655781,8.47905750883338e-05
