"MGJ1"	"MGJ10"	"MGJ11"	"MGJ12"	"MGJ13"	"MGJ14"	"MGJ15"	"MGJ16"	"MGJ17"	"MGJ18"	"MGJ19"	"MGJ2"	"MGJ20"	"MGJ21"	"MGJ22"	"MGJ23"	"MGJ24"	"MGJ29"	"MGJ3"	"MGJ4"	"MGJ5"	"MGJ6"	"MGJ7"	"MGJ8"	"MGJ9"
"K03827"	2.37814365828963e-06	3.45332670863496e-07	1.21628479472759e-06	3.67775571981335e-06	9.8896679650137e-07	1.85664801532213e-06	4.71984537229403e-06	6.0988727251292e-07	1.88254473963798e-06	1.76859713433057e-05	7.58373365855548e-06	3.80975140588587e-07	7.74452117368374e-07	8.0906859679309e-07	1.75315455165701e-05	7.08110779997795e-06	6.2754814097946e-06	1.26443521418206e-06	1.01360925727124e-06	0	6.30244900413033e-07	1.69850649901444e-07	2.89660538774293e-06	1.67669819625577e-06	1.28855783045132e-06
"K03828"	1.96122727726566e-07	2.29294213950502e-07	0	0	5.29265620344636e-07	0	0	4.64786796711561e-07	0	4.8701514009004e-06	1.27887028947513e-06	0	0	0	5.3849045930423e-07	1.82151980167829e-06	0	0	0	0	5.49544772910057e-07	0	0	0	4.31899435853407e-07
"K03830"	8.27822767845608e-07	2.53919223164377e-07	1.57170313971193e-06	6.56948693217593e-07	4.46099247909433e-07	5.46398695239428e-06	1.03581747884905e-06	2.18893163289856e-06	3.42565346575977e-07	6.87889059583864e-06	4.58295536944696e-06	3.71126843853962e-07	0	1.17717065280636e-06	1.02797349600528e-06	3.25541568404083e-06	1.27200284094475e-06	1.84721836325469e-07	0	0	9.93011666863446e-07	0	1.04734816783034e-06	6.6595841623146e-07	1.24382646021953e-06
"K03831"	2.22565333709805e-07	6.93044864254799e-07	2.49411072709087e-06	1.32689208447714e-05	2.09359205286721e-06	3.6736172460416e-06	4.40429047891407e-07	8.37745213202422e-06	0	1.20953223007261e-05	2.4043326232547e-06	2.55234115558901e-07	0	6.18422685283619e-06	1.21719747354721e-06	1.21309030729843e-05	9.7740636958528e-07	1.39928536812417e-07	4.19170480999049e-07	2.84695434308291e-07	6.24701872791795e-07	5.89433561617262e-07	1.76576712212392e-06	1.47716953511769e-06	1.1847886103612e-06
"K03832"	8.98078996342442e-06	1.36070821772723e-06	1.55825206637452e-05	7.91693096202545e-06	1.55829604313276e-06	1.95022680197162e-05	1.12803322131108e-05	1.78511346929014e-05	1.45083333149205e-05	4.91909560258425e-06	1.37479206975166e-05	1.14727469316152e-05	1.32040206119986e-05	1.71593094524044e-05	9.65532171253637e-06	4.18356311714379e-06	8.47387086763826e-06	1.44670554886e-05	1.41928560202354e-05	8.92436226572793e-06	6.20948193254501e-06	2.70625752545466e-06	1.41526303115855e-05	9.77261103681078e-06	1.02265315971789e-05
"K03833"	7.03801707571665e-07	4.03972850783377e-07	9.85678210112221e-07	0	6.84035439402604e-07	8.96038105348122e-07	3.80243926262896e-07	2.61994667345218e-06	0	6.30896004323336e-06	1.68096948115779e-06	1.00054459987277e-06	0	1.37621119769989e-06	9.05089776661787e-07	3.34308591982629e-06	5.7844688743425e-07	0	0	0	1.00205808919983e-06	0	4.91070625075137e-07	0	1.27849851372915e-06
"K03834"	0	0	4.21609313635559e-07	0	7.18864370010051e-07	0	0	1.8810526548028e-06	0	4.84493543161946e-06	4.79839243408314e-07	0	0	1.57531989570714e-06	3.10690416221421e-07	2.79361890944244e-06	0	0	0	0	2.98684617666664e-07	0	0	0	3.69466775796003e-07
"K03835"	0	0	8.90665668272767e-07	4.20891910656077e-06	1.07901904193361e-06	0	0	3.18641819050274e-06	0	8.8617698095566e-06	1.43824082025123e-06	0	0	2.66456208878611e-06	9.25314152186189e-07	4.97068818963438e-06	0	0	0	0	9.75616254231005e-07	0	0	5.14143494756301e-07	8.16273847890294e-07
"K03836"	2.04250278673725e-07	0	5.25965606015271e-07	0	2.08861417996179e-07	0	0	9.79335356509443e-07	0	8.67851428839215e-06	8.78916921952348e-07	0	0	4.10986782441647e-07	5.59896474349305e-07	2.67241192520648e-06	0	0	0	0	5.5963879211968e-07	0	0	0	1.15766693276099e-06
"K03837"	2.66151810067352e-07	0	1.51116261717046e-06	5.41887382379746e-06	1.04099343985883e-06	4.8514756328521e-06	0	4.09432743323125e-06	0	6.93499177459505e-06	1.52209902751691e-06	5.60695009049394e-07	0	2.58631128540058e-06	6.80079334227571e-07	5.01804553072626e-06	6.03082422578051e-07	0	0	0	5.37713900631208e-07	0	1.27344162076047e-06	4.89856655028056e-07	1.16289424029553e-06
"K03838"	0	2.72248913904954e-07	6.9529207479902e-07	0	0	0	0	5.49589784949077e-07	0	4.90593841572294e-06	9.90771490664508e-07	0	0	4.4416078703089e-07	5.42024727701875e-07	2.10425612768124e-06	0	0	0	0	6.65012182472131e-07	0	0	0	6.04855883795758e-07
"K03839"	1.1643552239886e-06	7.61236789750028e-07	4.54145835155323e-06	1.65424172063715e-05	3.2440176047668e-06	5.12757535813837e-06	9.36534638319236e-07	1.11747765536019e-05	0	1.33329737541902e-05	3.49187924568584e-06	1.94346285604825e-06	0	7.97652208957247e-06	2.74645946490489e-06	1.14065480195652e-05	2.17321114083743e-06	0	1.98716384961195e-06	6.10361140632771e-07	1.00772207307531e-06	1.44125084013092e-06	3.37323855149112e-06	2.51881301404444e-06	3.33813148500613e-06
"K03840"	0	0	4.62948262446766e-07	0	5.13956695708844e-07	0	0	4.39141373510299e-07	0	3.68163812522352e-06	7.61978527459468e-07	0	0	0	2.30974205103016e-07	1.06027736219033e-06	0	0	0	0	5.2478236366333e-07	0	0	0	4.76931210823619e-07
"K03841"	1.00342795179849e-06	6.19045428628824e-07	3.89778446778143e-06	1.69174483150521e-05	3.42114615264967e-06	3.58429933875459e-06	8.66704200544931e-07	1.05188554947133e-05	4.10313202140841e-07	1.49126316605989e-05	2.11909386925488e-06	1.88565422995309e-06	6.43027246952352e-07	8.5361281383679e-06	2.31477931186117e-06	1.82361476710947e-05	2.85487261508276e-06	4.47350528121135e-07	3.27609417402056e-07	9.59302628538135e-07	1.04961395957551e-06	6.03335070811077e-07	3.18091182762087e-06	2.24219275395607e-06	2.19012817757233e-06
"K03852"	0	0	8.89641108072255e-07	0	8.97526850943978e-07	0	0	4.37276825656724e-07	0	0	0	3.63829148695948e-07	0	0	0	6.20791488975743e-07	3.11400791597184e-07	0	0	0	0	0	0	0	0
"K03855"	2.42719201934674e-07	0	0	0	0	0	0	5.62981172473493e-07	0	3.31443902237266e-06	6.76339133978737e-07	0	0	0	5.55753151606249e-07	7.28903268473175e-07	0	0	0	0	0	0	0	0	4.5937524888403e-07
"K03856"	7.68069011089794e-06	3.11380521622214e-06	7.71920075258683e-06	1.12548559944591e-05	1.55074898844736e-06	6.73834779756864e-06	7.50663370719516e-06	9.78788141995027e-06	8.05070272391759e-06	1.23111422503249e-05	1.06463663480105e-05	7.34085051746503e-06	8.00132009414366e-06	9.98872966677425e-06	6.37341011922738e-06	2.44003747310096e-05	7.98867541624456e-06	6.85815765472384e-06	7.11586995026509e-06	8.32326393516733e-06	8.50403981875994e-06	2.11246801402829e-06	8.7768494980263e-06	6.85588197638093e-06	7.30215994580351e-06
"K03885"	5.46975047874464e-06	3.18636868967614e-06	4.20051047170882e-06	1.01683587342321e-05	1.25287598288312e-06	3.92272610233736e-06	2.25591576921414e-05	3.67417044030607e-06	4.35105248604027e-06	3.47425615774508e-05	1.66802572158309e-05	2.24667771662862e-06	4.39071799149511e-06	2.92813334671253e-06	4.21494625339264e-05	2.06777152629581e-05	2.01415827034225e-05	3.7194129506862e-06	2.84810997451953e-06	2.00330350401729e-06	3.33724271922071e-06	6.08698720549865e-07	5.44980015016444e-06	3.65529383013588e-06	2.76335100586418e-06
"K03887"	0	0	5.63883747043707e-07	0	0	0	0	0	0	2.7129238898726e-07	0	0	0	0	0	7.50203358804423e-07	5.27389058179488e-07	0	0	0	0	1.82375497932301e-07	0	0	0
"K03889"	0	0	0	0	0	0	0	0	0	6.4152411008823e-07	4.61968666150671e-07	0	0	0	0	8.29725393874598e-07	0	0	0	0	0	0	0	0	0
"K03890"	0	0	0	0	0	0	0	3.68742861604006e-07	0	0	0	0	0	0	0	8.25585148608835e-07	0	0	0	0	0	0	0	0	0
"K03891"	0	0	5.06618730285068e-07	0	0	0	0	0	0	3.3823799045671e-07	3.51766703776681e-07	0	0	0	0	9.51403301260492e-07	0	0	0	0	0	0	0	0	0
"K03892"	3.5040665737478e-05	6.19898551493076e-06	2.05233587416041e-05	3.61185456182242e-05	2.01852168143704e-06	2.10324828157584e-05	7.34205182421152e-05	5.24497636577721e-06	1.29799353055167e-05	0.000159558290516071	6.16169959747076e-05	4.42618061464435e-06	1.07630609838643e-05	3.23628437094503e-06	0.000124953146999455	9.4768984036705e-05	6.07260327319472e-05	1.43953079717961e-05	3.24566790450227e-05	2.87234131888178e-06	8.29011672765873e-06	1.84185191160458e-06	8.95043726982626e-06	1.2108237606453e-05	1.03943587527392e-05
"K03893"	6.35251870977272e-07	3.44038443682012e-06	1.58951183347192e-06	3.83342830179274e-07	5.53806761894502e-07	4.81103665570106e-07	7.75832481922233e-07	2.61931800202808e-06	0	6.70842596581951e-06	1.29672613789539e-06	0	0	6.34801797461381e-07	6.70930728095081e-07	6.28136963082832e-06	1.26786262612563e-06	0	1.49932835578739e-07	0	1.17602733394231e-06	3.20316765358528e-07	5.39155019508777e-07	2.00483186368626e-07	2.55238825444614e-07
"K03894"	0	0	2.32998789017538e-07	0	4.48535137157596e-07	0	2.42418383754363e-07	0	0	4.74636418870964e-06	3.32449811355042e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	5.33126665868233e-07
"K03895"	0	0	0	0	5.10892436175598e-07	0	2.88881117120679e-07	0	0	5.13284414539585e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.80729308142558e-07
"K03896"	0	0	0	0	2.3980607843304e-07	0	3.47310090134147e-07	0	0	4.37153724912215e-06	3.127375654547e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	6.04610581104266e-07
"K03897"	0	0	0	0	2.45013124550981e-07	0	0	0	0	6.54593238742724e-06	4.87954344274364e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	6.14129570870799e-07
"K03919"	0	0	0	0	0	0	2.2875798961651e-07	0	0	2.71849972030703e-06	5.51656012996059e-07	0	0	0	2.28255758695926e-07	1.8381198830139e-06	0	0	0	0	5.18354061388769e-07	0	0	0	2.83007965832259e-07
"K03923"	0	4.49902481884927e-07	1.31224739362111e-06	8.09581255289455e-06	1.53678131135182e-06	7.16465729210515e-07	0	5.72777122355615e-06	0	8.43032767215662e-06	1.36155570746029e-06	0	0	4.05036001287805e-06	1.076154537535e-06	5.10890249969238e-06	0	0	0	0	4.67863543118077e-07	0	0	9.41954021548695e-07	1.06090410465778e-06
"K03924"	5.94194670923371e-05	6.776603646731e-06	6.93778978738764e-05	2.46886599269436e-05	7.80333768307159e-06	5.88743998432412e-05	4.77615050547701e-05	3.97496082229127e-05	6.69832295398996e-05	2.28797631746738e-05	5.436889878199e-05	4.95916350978314e-05	6.38698196128714e-05	4.76157541033813e-05	3.502534993362e-05	2.11820432091483e-05	3.89919203542888e-05	6.72681175721092e-05	6.45669544798779e-05	5.13210471018811e-05	3.4326590174588e-05	1.13704420635984e-05	5.02992709703764e-05	4.58618712778861e-05	4.28966695225593e-05
"K03925"	6.30661764306839e-06	5.05310412588632e-06	5.5484782582363e-06	2.11185376648821e-05	1.45826678789372e-06	7.41881270505274e-06	6.52011421989406e-05	4.38100554352836e-06	1.32673148134161e-05	0.000120606753041357	4.46175911757243e-05	2.38254855527323e-06	1.17069664290033e-05	5.91966073675428e-06	0.000102955854083452	7.45836905141434e-05	4.9158263348575e-05	1.8052516204439e-05	3.66830259220798e-06	1.61359280969937e-06	2.90913708556569e-06	1.13906737738353e-06	5.74764084640811e-06	5.92309785626411e-06	7.80883080233164e-06
"K03926"	4.10025215976781e-07	0	7.41630933596122e-07	0	0	0	0	4.68995282672665e-07	0	5.03751508692662e-06	7.62374560355259e-07	4.52717575646393e-07	0	4.06068990210418e-07	3.75231907303831e-07	1.57721240132006e-06	0	0	0	0	7.34914758238548e-07	0	4.7494216798167e-07	0	5.73463509711436e-07
"K03927"	0	0	0	0	0	0	0	0	0	0	2.90496943448818e-07	0	0	0	0	2.39679669838735e-07	0	0	0	0	0	0	0	0	3.31776468066106e-07
"K03928"	3.85248392692325e-07	1.55101970902375e-06	0	5.49091903665436e-07	0	0	0	0	0	1.62678305955431e-06	9.38268984894276e-07	0	0	0	1.21251531606143e-06	1.06550294948791e-06	0	0	0	0	5.42795997666545e-07	2.97513260522125e-07	3.3740644233156e-07	0	0
"K03930"	0	0	0	0	0	0	0	0	0	6.79845243300306e-06	8.67479223797129e-07	0	0	0	0	3.31270281196824e-06	0	0	0	0	0	0	0	0	0
"K03931"	8.59573493019767e-07	3.6049722788371e-07	1.17707052983661e-06	0	4.27461622898443e-07	1.03785281150167e-06	8.79715288495615e-07	6.72790761268184e-07	0	4.97448480025856e-06	2.12842485368099e-06	0	0	7.29931177375897e-07	1.14945337718532e-06	2.34408631430893e-06	0	5.71477077617269e-07	0	0	4.01164497272448e-07	0	0	0	1.081055705649e-06
"K03933"	0	0	0	0	0	0	0	0	0	4.20704663682594e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K03969"	3.76549586238143e-07	0	0	5.27940359347087e-07	1.97395040071546e-07	0	4.51005940583055e-07	6.32785285211627e-07	0	2.07514725280261e-06	1.41966072406243e-06	0	0	7.72371831976786e-07	6.4186302171677e-07	1.95736293604416e-06	3.42018379194644e-07	1.97390842278344e-07	0	0	0	0	3.44454978593565e-07	0	5.8085071568285e-07
"K03970"	0	0	0	0	0	0	0	7.50392452276977e-07	0	1.67451527320494e-06	3.00592582175953e-07	0	0	0	0	1.55294759514744e-06	0	0	0	0	3.36275014611271e-07	0	0	0	3.05847205179626e-07
"K03971"	0	0	0	0	0	0	0	0	0	1.23654394069383e-06	3.05414923066416e-07	0	0	0	0	0	0	0	0	0	1.02319201026532e-06	0	0	0	0
"K03972"	0	0	0	0	0	0	0	0	0	2.15749029323451e-06	0	0	0	0	0	7.89405193770967e-07	0	0	0	0	4.56373234113698e-07	0	0	0	5.18847937355753e-07
"K03973"	0	2.7136708901822e-07	0	2.38369427935922e-07	0	0	3.24727914753984e-07	2.73175685608077e-07	2.44236214417931e-07	2.00123290206917e-06	5.2698022626488e-07	0	0	0	1.70399539624217e-06	8.48267996840752e-07	0	4.75528713537937e-07	0	0	2.94286123113681e-07	0	2.68590804970148e-07	0	0
"K03974"	0	0	0	0	3.64049717535723e-07	0	0	0	0	2.2060929280629e-06	4.84043447662886e-07	0	0	0	0	1.25030071685806e-06	0	0	0	0	0	0	0	0	3.06934883390835e-07
"K03975"	2.06171269726251e-05	5.25895608575812e-06	2.31797640857869e-05	3.37008046089547e-05	3.93232704265538e-06	2.5079443189036e-05	8.48915379059206e-05	1.36163282038046e-05	2.54424282147193e-05	0.000137360540519716	6.14709850142774e-05	1.54203326090519e-05	2.24963553550656e-05	1.55453057794592e-05	0.000136494322419335	9.30186575222002e-05	6.0766008871741e-05	2.79196012674895e-05	1.80276576205067e-05	1.56823219019481e-05	1.39452570948197e-05	3.17497025605434e-06	1.82114752821946e-05	1.70264303949689e-05	1.72356552356083e-05
"K03976"	4.1300858513837e-05	5.55999297241967e-06	3.85174623881125e-05	3.60095214378974e-05	5.76852730196214e-06	3.87869148968766e-05	8.41919067633531e-05	2.75842396987545e-05	3.70372553600542e-05	0.000116634289527354	7.080383608941e-05	2.6127810258933e-05	3.90613609936286e-05	3.0495154490827e-05	0.000101381448549906	7.26382690001463e-05	6.14382582981777e-05	3.67742626837049e-05	3.87055925026557e-05	2.38768585515898e-05	2.12937497299542e-05	6.22800356912184e-06	2.92986474718749e-05	3.05604168256295e-05	2.71276242801628e-05
"K03977"	8.30913300061817e-05	1.59023147979945e-05	7.91927370327178e-05	8.20488327880943e-05	1.17146430773992e-05	7.32984458992652e-05	0.000116748794808391	6.69787206855501e-05	7.77450944700368e-05	0.000157293804590899	0.000109075189509305	5.44288449727077e-05	7.78458791051771e-05	7.36405471519795e-05	0.000142673488565274	0.000134275408740681	9.59607764403987e-05	7.3667236000021e-05	8.6073139509563e-05	5.46958196912932e-05	4.92674794713771e-05	1.81351860680583e-05	6.62979441381697e-05	6.42476809471718e-05	5.4659717932258e-05
"K03978"	3.40979350856542e-05	7.32661791756907e-06	3.04536102504623e-05	5.27562944426351e-05	7.10400117125402e-06	2.89943493970442e-05	8.01839838295154e-05	2.68189572142695e-05	2.74362889418871e-05	0.000159006773199019	6.90057090490046e-05	1.61282409630175e-05	3.13246242062275e-05	3.14953890585792e-05	0.000107370446484461	0.000108825081821561	6.90790584324883e-05	3.05072125190147e-05	3.52188958528809e-05	1.71437315562783e-05	1.98519989610393e-05	5.3129113281801e-06	2.25061054157832e-05	2.69644692119244e-05	2.06692092771925e-05
"K03979"	7.15769008129638e-05	1.35586115498301e-05	6.67405198456299e-05	7.54910440843908e-05	1.29249715282542e-05	6.96889534920044e-05	0.000104780496386602	6.24033556889368e-05	6.08502385328399e-05	0.000162707171973702	9.92013044562448e-05	5.08897012872291e-05	6.27814528894891e-05	6.9645409879597e-05	0.000135047672731861	0.000135962184092947	9.36125363193233e-05	6.77441223963734e-05	7.46350932357205e-05	4.86794254701281e-05	4.5525023233805e-05	1.64068164610305e-05	5.14703001176041e-05	5.53106091146634e-05	4.568418205903e-05
"K03980"	8.72933871664877e-07	6.84469860113038e-07	4.60505889159657e-06	1.98635292521088e-05	4.27029152361695e-06	3.50076778996455e-06	1.05904064358367e-06	1.22387762863757e-05	4.78898540082079e-07	1.97903691348687e-05	2.29281888261956e-06	1.57122962996597e-06	0	9.77822325957971e-06	2.39674929085044e-06	1.74352917066021e-05	3.54270509883972e-06	0	2.49631277144429e-07	0	8.12630387350664e-07	9.7729296532e-07	3.43245581443242e-06	0	1.2355769864953e-06
"K03981"	0	0	1.86355712199464e-06	0	7.93342892039967e-07	2.23325174474195e-06	3.12707232361128e-07	1.79271588207362e-06	0	4.61332778469557e-06	1.34915468635036e-06	3.06341974662591e-07	0	6.08703022803231e-07	4.57592018023431e-07	2.6193896851129e-06	0	0	0	0	3.77990862905251e-07	0	1.0043885502184e-06	0	1.28924461838714e-06
"K04013"	0	3.97383360492368e-07	4.22888641117373e-07	0	4.10817236986272e-07	0	0	2.6743541769008e-07	0	4.71725030226785e-06	7.49773992539814e-07	0	0	0	4.74699970920062e-07	2.42019594623342e-06	0	0	0	0	2.99575856086753e-07	0	0	0	7.08448638954299e-07
"K04014"	0	0	1.26720435231466e-06	0	5.85623183744754e-07	0	0	3.70965304947373e-06	0	9.12713085452468e-06	8.0675758893865e-07	5.27282823399764e-07	0	3.45183035276635e-06	7.47549823985491e-07	4.30809884153374e-06	0	0	0	0	0	0	0	0	8.66575610417521e-07
"K04015"	0	3.43818259026991e-07	7.79886786861609e-07	0	1.01307437985896e-06	0	0	1.95954890436191e-06	0	7.32326127717899e-06	6.48991970236057e-07	0	0	1.77558291567886e-06	7.89834174906739e-07	5.80802813545477e-06	0	0	0	0	3.11688549428722e-07	0	0	0	7.2417573478503e-07
"K04016"	2.64374785347995e-07	2.1422594669337e-07	8.28669848114298e-07	0	3.15589224005428e-07	0	2.11869544807416e-07	8.69007456094203e-07	0	5.83161328470684e-06	5.7386826240357e-07	0	0	0	5.44379089781248e-07	2.2544960276663e-06	0	0	0	0	4.52747243403947e-07	0	0	0	6.46844782291818e-07
"K04017"	1.75954034641158e-07	3.03526638361266e-07	3.87603101111253e-07	0	0	0	3.02573841254755e-07	0	0	4.30903830000751e-06	3.2682655384916e-07	0	0	0	3.22304979614196e-07	1.26786442988668e-06	0	0	0	0	2.74608536287031e-07	0	0	0	9.15076663111248e-07
"K04018"	2.60935640420222e-07	3.13138390523292e-07	4.7077777978e-07	0	3.32386143864867e-07	0	3.12486240139808e-07	5.06716251043756e-07	0	5.70649400183647e-06	9.61167083171064e-07	0	0	0	4.42793125445816e-07	2.26865560898586e-06	0	0	0	0	3.3389403070632e-07	0	0	0	8.64786913879166e-07
"K04019"	0	0	0	0	0	0	2.83080386233961e-07	0	0	2.47132807967014e-06	4.16737434710966e-07	0	0	0	0	1.07585677054511e-06	0	0	0	0	4.1998564936404e-07	0	0	0	5.7301216826275e-07
"K04020"	3.12636003539274e-07	0	0	0	3.82294845237272e-07	0	0	0	0	2.68024860336948e-06	2.32637843638603e-07	0	0	0	0	1.12675678364785e-06	0	0	0	0	4.87942359692694e-07	0	0	0	3.5505683696928e-07
"K04021"	0	0	0	0	2.05678944542888e-07	0	0	0	0	2.40845906218675e-06	4.38024337278514e-07	0	0	3.90671769936379e-07	0	8.89014794621887e-07	0	0	0	0	3.50030603228702e-07	0	0	0	5.09357501407527e-07
"K04022"	1.32720605972476e-07	0	3.11874165858326e-07	0	2.43216898424479e-07	0	0	0	0	2.52320474510761e-06	3.20424509765873e-07	0	0	0	0	7.33616483006435e-07	0	0	0	0	4.69076679505614e-07	0	0	0	5.27126078938165e-07
"K04023"	3.51186822737507e-07	4.70313071099522e-07	6.48063226646173e-07	0	2.6650720175575e-07	0	0	3.05261113449368e-07	0	3.54596580210186e-06	9.44960990725225e-07	0	0	4.66309763398947e-07	2.52097585844028e-07	1.54067685834192e-06	0	0	0	0	6.42461931257333e-07	0	0	2.43103487838909e-07	5.92904055126434e-07
"K04024"	3.81952675040794e-07	2.21155908024875e-07	6.17833383121458e-07	0	4.30456634014959e-07	0	3.53608254227022e-07	4.01012040094783e-07	0	2.52543813547703e-06	4.66365978320104e-07	0	4.39260324042663e-07	2.56967115607029e-07	0	1.05785387023182e-06	0	2.87276609155254e-07	0	0	4.38480991550834e-07	0	0	0	5.42271082777048e-07
"K04025"	0	0	0	0	0	0	0	0	0	2.10868243893227e-06	0	0	0	0	0	8.68517288346844e-07	0	0	0	0	4.79176853919166e-07	0	0	0	3.72660815897941e-07
"K04026"	4.94998839863481e-07	0	8.71854793416088e-07	0	3.01329884079393e-07	5.3602561531158e-07	1.07649535044549e-06	8.04056185875412e-07	6.96725314672413e-07	2.93163251838664e-06	1.10452400306241e-06	5.84371845198635e-07	8.24683904535229e-07	5.96528212388753e-07	7.69748337772244e-07	1.1883749258317e-06	4.88461821096501e-07	4.96846245350125e-07	5.64084161269218e-07	5.73364095465018e-07	7.70467978371932e-07	0	3.28542844194119e-07	0	6.56330782580386e-07
"K04027"	8.11572801203146e-06	4.57701392150552e-06	8.18133848072656e-06	3.94928730643611e-06	3.44346425861447e-06	7.97201771499152e-06	8.36905479248044e-06	5.44502842018903e-06	9.65061837809315e-06	5.24071306321379e-06	8.97438978928169e-06	9.69418843196212e-06	1.15022047698976e-05	6.32854101728265e-06	5.65257465725503e-06	4.9938613515951e-06	7.17293425849347e-06	1.13184334240127e-05	8.59064242672802e-06	8.54531828898266e-06	8.40421929959185e-06	1.37757549578306e-06	5.90768165952235e-06	5.80020661258777e-06	7.33677310849785e-06
