"","MGJ1","MGJ10","MGJ11","MGJ12","MGJ13","MGJ14","MGJ15","MGJ16","MGJ17","MGJ18","MGJ19","MGJ2","MGJ20","MGJ21","MGJ22","MGJ23","MGJ24","MGJ29","MGJ3","MGJ4","MGJ5","MGJ6","MGJ7","MGJ8","MGJ9"
"K12520",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K01104",0.00149847332959163,0.00131961650328558,0.0013259845035546,0.00131329263610108,0.00137876907739137,0.00133052345828943,0.00418491610672836,0.00125737641197187,0.00239061425604156,0.00322105110527279,0.00122458067389046,0.00139202390738613,0.00174782058568074,0.00144376726243466,0.00141910739191074,0.00153393248266121,0.00133120340788072,0.0012558301096402,0.00144125108419906,0.00140936755421009,0.0013706942322487,0.00132785022765191,0.00140814769904754,0.00138158273460179,0.00138001241194595
"K05592",0.000456524132671284,0.000377033286653022,0.000268924567989989,0.000386753551733157,0.000532947277991664,0.000562570321290161,0.000914096582318513,0.000491760798124831,0.000644860179349511,0.000683567115588437,0.000715182101555858,0.000424646771094953,0.000386021724444826,0.000199730648953411,0.000641562064156206,0.000566412469825773,0.000617194307290154,0.000605648563514424,0.000622803070321314,0.000381308710481355,0.000468636565571195,0.000475049865927191,0.000427822651620348,0.000501646111968509,0.000495389070954958
"K05593",9.66756986833307e-05,0.000252171613800398,0.000223660036744149,0.000189203176387444,0.000143179865729104,7.1437501116211e-05,1.73288451624363e-05,0.00010011896488769,0.00021376580530923,5.52377467142172e-05,0.000104578514850149,0.00011808359410127,4.28913027160917e-05,0.000316715743340409,5.92747559274756e-05,0.000218785932550728,8.77384064285023e-05,0.000109848023774675,9.13009736596691e-05,0.000103227219964566,8.39753383393471e-05,0.000105884608670519,8.55645303240696e-05,0.000101425716627513,0.000119764390780319
"K05590",0,9.79307238059796e-06,2.66261948504939e-06,8.34719895826957e-06,1.59088739699004e-05,0,0,2.94467543787324e-06,2.1376580530923e-05,0,0,0,0,0,0,0,0,0,0,0,0,2.86174618028429e-06,0,0,2.72191797227999e-06
"K05591",0,1.22413404757475e-05,2.66261948504939e-06,5.56479930551305e-06,1.59088739699004e-05,5.95312509301758e-06,0,0,7.125526843641e-06,0,0,0,0,0,0,0,6.05092458127602e-06,0,0,4.21335591692105e-06,0,2.86174618028429e-06,0,5.48247116905474e-06,1.36095898613999e-05
"K05596",0,7.34480428544847e-06,1.06504779401976e-05,8.34719895826957e-06,5.3029579899668e-06,0,4.33221129060907e-06,0,3.5627634218205e-06,3.45235916963857e-06,0,2.27083834810135e-06,3.57427522634098e-06,8.5598849551462e-06,0,2.4309548061192e-06,3.02546229063801e-06,0,0,0,0,2.86174618028429e-06,2.44470086640199e-06,0,2.72191797227999e-06
"K05597",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02546229063801e-06,0,0,0,0,0,0,0,0
"K05594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K05595",0.000263172735304622,0.000173827034755614,6.39028676411854e-05,0.000161379179859878,0.000262496420503357,0.000413742193964722,0.000134298550008881,0.000329803649041803,7.48180318582305e-05,0.000107023134258796,0.000681447096765488,0.000249792218291149,0.000196585137448754,1.99730648953411e-05,0.000728730822873082,0.000289283621928185,0.000568786910639946,0.000715496587289099,0.000410854381468511,0.000208561117887592,0.000297977007010586,0.000363441764896104,0.000237135984040993,0.000397479159756469,0.000326630156673598
"K05599",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K11964",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K11962",0,0,0,0,0,0,0,0,0,0,0,0,0,2.85329498504873e-06,0,0,0,0,0,0,0,0,0,0,0
"K14540",0.000617650297143502,0.000621860096167971,0.000689618446627792,0.000620475122564705,0.000551507630956548,0.000452437507069336,0.000944422061352776,0.000562433008633788,0.00078024518937869,0.000835470919052535,0.000256386036406817,0.000529105335107615,0.000761320623210629,0.00072188363121733,0.000355648535564854,0.000529948147733985,0.000335826314260819,0.000267197895668128,0.000485851609831811,0.000581443116535105,0.000585118486493515,0.00058093447459771,0.000530500088009231,0.00047971622729229,0.000522608250677758
"K12529",5.37087214907393e-06,2.44826809514949e-05,2.66261948504939e-06,2.78239965275652e-06,7.95443698495021e-06,2.97656254650879e-06,4.33221129060907e-06,8.83402631361971e-06,7.125526843641e-06,3.45235916963857e-06,3.37350047903707e-06,2.04375451329122e-05,0,2.85329498504873e-06,1.74337517433752e-05,1.45857288367152e-05,3.93310097782941e-05,6.53150411633203e-05,6.52149811854779e-06,1.47467457092237e-05,1.62532912914865e-05,1.71704770817057e-05,2.68917095304219e-05,1.37061779226368e-05,2.72191797227999e-06
"K12528",5.37087214907393e-06,2.44826809514949e-05,2.66261948504939e-06,2.78239965275652e-06,7.95443698495021e-06,2.97656254650879e-06,4.33221129060907e-06,8.83402631361971e-06,7.125526843641e-06,3.45235916963857e-06,3.37350047903707e-06,2.04375451329122e-05,0,2.85329498504873e-06,1.74337517433752e-05,1.45857288367152e-05,3.93310097782941e-05,6.53150411633203e-05,6.52149811854779e-06,1.47467457092237e-05,1.62532912914865e-05,1.71704770817057e-05,2.68917095304219e-05,1.37061779226368e-05,2.72191797227999e-06
"K06353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K02456",4.29669771925914e-05,5.38618980932888e-05,4.79271507308891e-05,7.23423909716696e-05,8.74988068344523e-05,5.95312509301758e-05,1.73288451624363e-05,9.12849385740704e-05,1.4251053687282e-05,1.03570775089157e-05,1.68675023951853e-05,2.72500601772162e-05,0.000171565210864367,1.14131799401949e-05,6.27615062761506e-05,1.70166836428344e-05,1.81527737438281e-05,1.78131930445419e-05,2.28252434149173e-05,3.58135252938289e-05,7.58486926936038e-05,0.000137363816653646,4.64493164616378e-05,4.93422405214927e-05,7.07698672792797e-05
"K02457",2.68543607453696e-06,1.71378766660464e-05,1.59757169102963e-05,1.66943979165391e-05,1.06059159799336e-05,0,4.33221129060907e-06,0,3.5627634218205e-06,0,0,0,7.14855045268196e-06,5.70658997009747e-06,0,0,6.05092458127602e-06,0,0,0,0,2.86174618028429e-06,0,2.74123558452737e-06,5.44383594455997e-06
"K02454",3.49106689689805e-05,3.42757533320929e-05,2.92888143355433e-05,5.00831937496174e-05,6.89384538695684e-05,3.86953131046143e-05,1.73288451624363e-05,8.53955876983239e-05,1.4251053687282e-05,1.03570775089157e-05,1.34940019161483e-05,1.81667067848108e-05,0.000171565210864367,1.14131799401949e-05,5.57880055788006e-05,2.4309548061192e-06,1.81527737438281e-05,2.96886550742365e-06,1.95644943556434e-05,2.73868134599868e-05,6.50131651659461e-05,0.000131640324293077,3.17811112632258e-05,3.56360625988558e-05,5.44383594455997e-05
"K02455",1.87980525217587e-05,1.46896085708969e-05,7.98785845514817e-06,1.66943979165391e-05,3.71207059297676e-05,1.78593752790527e-05,8.66442258121813e-06,7.06722105089577e-05,7.125526843641e-06,3.45235916963857e-06,1.01205014371112e-05,6.81251504430406e-06,0.000167990935638026,5.70658997009747e-06,5.57880055788006e-05,0,9.07638687191403e-06,2.96886550742365e-06,6.52149811854779e-06,1.47467457092237e-05,4.87598738744596e-05,0.00012019333957194,9.77880346560795e-06,1.64474135071642e-05,1.90534258059599e-05
"K02452",0,0,5.32523897009878e-06,8.34719895826957e-06,5.3029579899668e-06,0,0,0,3.5627634218205e-06,0,0,0,3.57427522634098e-06,0,0,0,3.02546229063801e-06,0,6.52149811854779e-06,0,0,0,0,1.09649423381095e-05,2.72191797227999e-06
"K02453",1.87980525217587e-05,9.79307238059796e-06,1.06504779401976e-05,2.22591972220522e-05,4.77266219097012e-05,1.78593752790527e-05,8.66442258121813e-06,7.36168859468309e-05,1.06882902654615e-05,3.45235916963857e-06,6.74700095807414e-06,6.81251504430406e-06,0.000167990935638026,5.70658997009747e-06,5.57880055788006e-05,0,6.05092458127602e-06,0,9.78224717782169e-06,1.05333897923026e-05,4.87598738744596e-05,0.000125916831932509,1.46682051984119e-05,2.46711202607463e-05,2.17753437782399e-05
"K02450",0,0,2.66261948504939e-06,8.34719895826957e-06,1.06059159799336e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52149811854779e-06,0,0,2.86174618028429e-06,0,1.09649423381095e-05,2.72191797227999e-06
"K02103",0.000209464013813883,0.000164033962375016,6.92281066112842e-05,0.000116860785415774,0.000204163882613722,0.000160734377511475,4.33221129060907e-05,0.000241463385905605,0.000231579622418333,0.000182975035990844,5.0602507185556e-05,0.00026795892507596,2.50199265843868e-05,2.85329498504873e-06,7.32217573221757e-05,0.000104531056663126,0.000127069416206796,8.31282342078622e-05,0.000189123445437886,0.000324428405602921,0.000222128314316983,0.000226077948242459,0.000251804189239405,0.000211075140008607,0.000201421929948719
"K08138",8.59339543851828e-05,5.87584342835878e-05,2.39635753654445e-05,7.79071902771827e-05,0.000106059159799336,0.000214312503348633,8.66442258121813e-06,0.000159012473645155,7.125526843641e-06,4.14283100356629e-05,0.00036771155221504,0.000122625270797473,3.57427522634098e-06,5.70658997009747e-06,0.000317294281729428,0.000138564423948794,0.000308597153645077,0.00031766860929433,0.000185862696378612,8.21604403799604e-05,0.000102937511512748,0.000108746354850803,0.000139347949384913,0.000175439077409752,0.000155149324419959
"K02108",0.0008136871305847,0.00076875618187694,0.000758846553239077,0.000748465506591505,0.000750368555580303,0.000806648450103882,0.000979079751677649,0.000783283666474281,0.000833686640705997,0.000907970461614945,0.000796146113052748,0.000797064260183575,0.000782766274568674,0.00074470999109772,0.000819386331938633,0.000794922221600978,0.000807798431600349,0.000777842762944996,0.000789101272344283,0.000787897556464236,0.000809955682692412,0.000784118453397894,0.000838532397175882,0.000773028434836718,0.000786634293988916
"K02109",0.000655246402187019,0.000732032160449698,0.000737545597358681,0.000709511911452913,0.000753020034575286,0.000720328136255127,0.000970415329096431,0.000638994570018493,0.000790933479644151,0.000787137890677595,0.000769158109220452,0.000597230485550656,0.000786340549795015,0.000747563286082768,0.000805439330543933,0.000714700712999045,0.000720060025171846,0.000730340914826217,0.000727147040218079,0.000543522913282815,0.000696182643652006,0.000638169398203396,0.000667403336527742,0.000657896540286569,0.000688645246986837
"K02458",5.37087214907393e-06,1.95861447611959e-05,1.59757169102963e-05,2.22591972220522e-05,2.6514789949834e-05,5.95312509301758e-06,4.33221129060907e-06,2.94467543787324e-06,3.5627634218205e-06,3.45235916963857e-06,0,0,7.14855045268196e-06,5.70658997009747e-06,0,0,9.07638687191403e-06,0,0,4.21335591692105e-06,1.08355275276577e-05,5.72349236056857e-06,4.88940173280397e-06,5.48247116905474e-06,1.08876718891199e-05
"K02459",2.68543607453696e-06,1.71378766660464e-05,1.59757169102963e-05,1.66943979165391e-05,2.6514789949834e-06,0,4.33221129060907e-06,0,3.5627634218205e-06,0,0,0,7.14855045268196e-06,5.70658997009747e-06,0,0,6.05092458127602e-06,0,0,0,0,2.86174618028429e-06,0,2.74123558452737e-06,5.44383594455997e-06
"K08137",0,2.44826809514949e-06,0,0,0,0,0,0,3.5627634218205e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K03851",2.68543607453696e-06,2.44826809514949e-06,5.32523897009878e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2607490592739e-06,2.10667795846052e-06,0,0,0,2.74123558452737e-06,0
"K03850",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K03852",2.68543607453696e-06,4.89653619029898e-06,5.32523897009878e-06,2.78239965275652e-06,7.95443698495021e-06,0,0,0,0,0,0,0,0,5.70658997009747e-06,0,0,3.02546229063801e-06,0,3.2607490592739e-06,2.10667795846052e-06,0,2.86174618028429e-06,0,2.74123558452737e-06,0
"K03855",1.07417442981479e-05,2.69309490466444e-05,1.86383363953457e-05,1.94767975692957e-05,1.06059159799336e-05,8.92968763952637e-06,4.33221129060907e-06,2.94467543787324e-06,3.5627634218205e-06,6.90471833927714e-06,1.34940019161483e-05,2.27083834810135e-06,3.57427522634098e-06,0,6.97350069735007e-06,2.4309548061192e-06,3.02546229063801e-06,0,9.78224717782169e-06,8.4267118338421e-06,1.62532912914865e-05,1.14469847211371e-05,7.33410259920596e-06,1.91886490916916e-05,1.90534258059599e-05
"K03856",0.000571997883876373,0.000661032385690363,0.000716244641478286,0.000709511911452913,0.000609840168846182,0.000494109382720459,0.000112637493555836,0.000689054052462338,0.000523726223007614,0.000369402431151327,0.000344097048861781,0.000660813959297493,0.000650518091194058,0.000670524321486453,0.000352161785216179,0.00072928644183576,0.000441717494433149,0.000451267557128395,0.000410854381468511,0.000663603556915065,0.000690764879888177,0.00066106336764567,0.000633177524398115,0.000589365650673385,0.000590656199984757
"K13018",0,0,0,0,0,0,0,0,0,0,0,0,0,5.70658997009747e-06,0,0,0,0,0,0,0,0,0,0,0
"K13019",0,7.34480428544847e-06,0,0,1.06059159799336e-05,5.95312509301758e-06,0,0,0,0,3.37350047903707e-06,0,0,5.70658997009747e-06,0,0,3.02546229063801e-06,0,0,6.32003387538157e-06,0,0,0,5.48247116905474e-06,1.08876718891199e-05
"K13010",0,0,0,0,0,0,0,0,0,0,0,0,0,2.85329498504873e-06,0,0,0,0,0,0,0,0,0,0,0
"K13011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13012",6.98213379379611e-05,0.000154240889994418,0.000125143115797321,0.000125207984374044,0.000108710638794319,4.76250007441406e-05,2.59932677436544e-05,7.06722105089577e-05,7.8380795280051e-05,4.14283100356629e-05,4.7229006706519e-05,9.08335339240541e-05,2.14456513580459e-05,0.000196877353968363,6.27615062761506e-05,3.16024124795496e-05,3.02546229063801e-05,2.67197895668128e-05,9.78224717782169e-05,8.00537624214999e-05,0.000132735212213807,0.000105884608670519,7.08963251256576e-05,8.22370675358211e-05,0.00010071096497436
"K13013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13014",0,9.79307238059796e-06,0,2.78239965275652e-06,1.06059159799336e-05,5.95312509301758e-06,0,0,3.5627634218205e-06,0,3.37350047903707e-06,0,0,0,0,0,3.02546229063801e-06,0,0,6.32003387538157e-06,0,0,0,5.48247116905474e-06,1.36095898613999e-05
"K13015",2.68543607453696e-06,2.44826809514949e-06,0,0,2.6514789949834e-06,2.97656254650879e-06,0,2.94467543787324e-06,0,0,0,0,0,0,0,0,0,0,0,2.10667795846052e-06,2.70888188191442e-06,0,0,2.74123558452737e-06,2.72191797227999e-06
"K13016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2607490592739e-06,0,0,0,0,0,0
"K13017",0,0,0,0,0,0,0,0,0,0,0,0,0,5.70658997009747e-06,0,0,0,0,0,0,0,0,0,0,0
"K08566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K08567",5.37087214907393e-06,1.46896085708969e-05,1.59757169102963e-05,1.94767975692957e-05,7.95443698495021e-06,1.19062501860352e-05,0,5.88935087574648e-06,3.5627634218205e-06,3.45235916963857e-06,3.37350047903707e-06,0,3.57427522634098e-06,0,6.97350069735007e-06,4.8619096122384e-06,1.2101849162552e-05,2.96886550742365e-06,1.95644943556434e-05,4.21335591692105e-06,0,2.86174618028429e-06,2.44470086640199e-06,1.91886490916916e-05,8.16575391683996e-06
"K13274",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13275",2.68543607453696e-06,9.79307238059796e-06,2.13009558803951e-05,1.39119982637826e-05,2.6514789949834e-06,0,0,5.88935087574648e-06,3.5627634218205e-05,6.90471833927714e-06,0,0,2.14456513580459e-05,2.85329498504873e-06,0,0,0,0,0,0,0,2.86174618028429e-06,0,2.74123558452737e-06,2.72191797227999e-06
"K13276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13277",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K03275",0,2.44826809514949e-06,0,0,0,0,0,0,3.5627634218205e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K03274",4.83378493416653e-05,4.16205576175414e-05,1.59757169102963e-05,4.45183944441044e-05,6.09840168846182e-05,4.46484381976318e-05,1.29966338718272e-05,0.000156067798207282,3.5627634218205e-05,2.07141550178314e-05,2.69880038322965e-05,2.27083834810135e-05,0.000164416660411685,0,5.92747559274756e-05,4.8619096122384e-06,1.2101849162552e-05,5.9377310148473e-06,2.93467415334651e-05,3.79202032522894e-05,8.12664564574326e-05,0.000137363816653646,3.91152138624318e-05,4.93422405214927e-05,4.35506875564798e-05
"K03277",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K03276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K03271",7.78776461615719e-05,6.85515066641858e-05,3.46140533056421e-05,7.23423909716696e-05,0.000129922470754187,7.1437501116211e-05,1.73288451624363e-05,0.00019140390346176,6.05669781709485e-05,2.76188733571086e-05,4.04820057484448e-05,6.13126353987365e-05,0.000171565210864367,2.85329498504873e-06,8.36820083682008e-05,3.88952768979072e-05,3.32800851970181e-05,4.15641171039311e-05,6.1954232126204e-05,6.53070167122762e-05,0.000138152975977635,0.000171704770817057,8.06751285912656e-05,9.86844810429853e-05,7.62137032238396e-05
"K03270",0.000198722269515735,0.000132206477138073,7.4553345581383e-05,0.000180855977429174,0.000254541983518407,0.000378023443406616,2.59932677436544e-05,0.000356305727982662,4.2753161061846e-05,7.94042609016872e-05,0.000560001079520153,0.000245250541594946,0.000178713761317049,1.71197699102924e-05,0.00046373779637378,0.000230940706581324,0.000444742956723787,0.000457205288143242,0.000322814156868116,0.000198027728095289,0.000260052660663784,0.000294759856569281,0.000254248890105807,0.000309759621051593,0.000272191797227999
"K03273",5.63941575652762e-05,5.14136299981393e-05,2.39635753654445e-05,5.56479930551305e-05,0.000100756201809369,5.35781258371582e-05,1.29966338718272e-05,0.000161957149083028,3.5627634218205e-05,2.07141550178314e-05,3.03615043113336e-05,3.40625752215203e-05,0.000167990935638026,5.70658997009747e-06,6.62482566248257e-05,2.4309548061192e-05,2.42036983251041e-05,1.78131930445419e-05,3.91289887112868e-05,4.84535930445921e-05,0.000102937511512748,0.000148810801374783,6.11175216600497e-05,6.57896540286569e-05,6.80479493069997e-05
"K03272",6.98213379379611e-05,8.81376514253817e-05,3.72766727906915e-05,7.51247906244261e-05,0.000159088739699004,0.000157757814964966,8.66442258121813e-06,0.00010895299120131,6.05669781709485e-05,3.10712325267472e-05,0.000182169025868002,0.000104458564012662,1.07228256790229e-05,2.85329498504873e-06,0.000188284518828452,4.8619096122384e-05,0.0001512731145319,0.000166256468415724,0.000127169213311682,6.95203726291973e-05,0.000102937511512748,7.72671468676757e-05,0.000112456239854491,0.000112390658965622,0.000136095898613999
"K03279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K03278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K11022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K12277",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K12276",0,0,0,2.78239965275652e-06,5.3029579899668e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86174618028429e-06,0,0,0
"K12270",2.68543607453696e-06,0,0,0,0,0,4.33221129060907e-06,0,3.5627634218205e-06,0,0,0,0,3.99461297906823e-05,0,0,0,0,0,0,2.70888188191442e-06,2.86174618028429e-06,2.44470086640199e-06,0,0
"K11058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K12279",0,0,0,2.78239965275652e-06,5.3029579899668e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86174618028429e-06,0,0,0
"K12278",0,0,0,5.56479930551305e-06,7.95443698495021e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52149811854779e-06,0,0,2.86174618028429e-06,0,1.09649423381095e-05,2.72191797227999e-06
"K07557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K07550",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K07552",0.000145013548024996,0.000105275528091428,6.39028676411854e-05,9.46015881937218e-05,0.000153785781709037,0.000244078128813721,2.59932677436544e-05,0.00019140390346176,4.9878687905487e-05,5.86901058838557e-05,0.000337350047903707,0.000190750421240514,1.78713761317049e-05,5.70658997009747e-05,0.000264993026499303,0.000119116785499841,0.000257164294704231,0.000255322433638434,0.000215209437912077,0.000143254101175316,0.000146279621623379,0.000137363816653646,0.000190686667579355,0.000194627726501443,0.000171480832253639
"K06319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K09909",0,7.34480428544847e-06,2.66261948504939e-06,8.34719895826957e-06,1.59088739699004e-05,0,0,2.94467543787324e-06,2.1376580530923e-05,0,0,0,0,0,0,0,0,0,0,0,0,2.86174618028429e-06,0,0,0
"K09908",0,9.79307238059796e-06,2.66261948504939e-06,5.56479930551305e-06,1.06059159799336e-05,0,0,2.94467543787324e-06,2.1376580530923e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K12051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K12050",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K12057",2.95397968199066e-05,1.22413404757475e-05,5.32523897009878e-06,5.56479930551305e-06,3.71207059297676e-05,3.57187505581055e-05,4.33221129060907e-06,1.1778701751493e-05,3.5627634218205e-06,3.45235916963857e-06,0,1.81667067848108e-05,0,0,0,0,6.05092458127602e-06,0,0,4.63469150861315e-05,2.16710550553154e-05,2.86174618028429e-05,5.13387181944417e-05,1.37061779226368e-05,3.53849336396398e-05
"K12056",0,0,0,0,0,0,0,0,3.5627634218205e-06,0,0,0,0,0,0,0,3.02546229063801e-06,0,0,0,0,0,2.44470086640199e-06,0,0
"K06221",1.07417442981479e-05,1.22413404757475e-05,1.06504779401976e-05,1.39119982637826e-05,7.95443698495021e-06,8.92968763952637e-06,8.66442258121813e-06,1.76680526272394e-05,1.78138171091025e-05,6.90471833927714e-06,3.37350047903707e-06,2.04375451329122e-05,1.07228256790229e-05,1.14131799401949e-05,6.97350069735007e-06,9.7238192244768e-06,9.07638687191403e-06,8.90659652227094e-06,1.95644943556434e-05,8.4267118338421e-06,1.08355275276577e-05,1.71704770817057e-05,1.22235043320099e-05,2.1929884676219e-05,8.16575391683996e-06
"K09900",0,9.79307238059796e-06,2.66261948504939e-06,2.78239965275652e-06,1.06059159799336e-05,0,0,2.94467543787324e-06,2.1376580530923e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K09903",0.000816372566659237,0.000776100986162389,0.000758846553239077,0.000765159904508044,0.000792792219500037,0.000845343763208496,0.00097474754038704,0.000792117692787901,0.000833686640705997,0.000907970461614945,0.000819760616406008,0.000803876775227879,0.000782766274568674,0.000747563286082768,0.000784518828451883,0.000787629357182621,0.000822925743053539,0.000795655955989538,0.0008119265157592,0.000811071014007302,0.000793702391400925,0.000795565438119031,0.000833642995443078,0.000789475848343883,0.000808409637767156
"K09902",0,9.79307238059796e-06,2.66261948504939e-06,8.34719895826957e-06,1.59088739699004e-05,0,0,2.94467543787324e-06,2.1376580530923e-05,0,0,0,0,0,0,0,3.02546229063801e-06,0,0,0,0,2.86174618028429e-06,0,0,2.72191797227999e-06
"K09904",0,9.79307238059796e-06,2.66261948504939e-06,8.34719895826957e-06,1.59088739699004e-05,0,0,2.94467543787324e-06,2.1376580530923e-05,0,0,0,0,0,0,0,0,0,0,0,0,2.86174618028429e-06,0,0,0
"K09907",0,9.79307238059796e-06,2.66261948504939e-06,8.34719895826957e-06,1.59088739699004e-05,0,0,2.94467543787324e-06,2.1376580530923e-05,0,0,0,0,0,0,0,0,0,0,0,0,2.86174618028429e-06,0,0,0
"K09906",0,9.79307238059796e-06,2.66261948504939e-06,8.34719895826957e-06,1.59088739699004e-05,0,0,2.94467543787324e-06,2.1376580530923e-05,0,0,0,0,0,0,0,0,0,0,0,0,2.86174618028429e-06,0,0,0
"K11501",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K03234",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K00773",0.00078683276983933,0.000758963109496342,0.000748196075298879,0.000754030305897018,0.000766277429550203,0.000827484387929444,0.000251268254855326,0.000786228341912154,0.00056647938406946,0.000428092537035183,0.000799519613531785,0.000797064260183575,0.00065766664164674,0.000730443516172476,0.000728730822873082,0.000712269758192925,0.000786620195565882,0.00078081162845242,0.000795622770462831,0.000806857658090381,0.000782866863873268,0.000784118453397894,0.000814085388511862,0.000773028434836718,0.000775746622099796
"K00772",2.41689246708327e-05,2.44826809514949e-05,1.06504779401976e-05,3.06063961803218e-05,4.24236639197344e-05,2.97656254650879e-05,8.66442258121813e-06,1.76680526272394e-05,3.5627634218205e-06,1.38094366785543e-05,1.68675023951853e-05,2.04375451329122e-05,3.57427522634098e-06,1.14131799401949e-05,1.04602510460251e-05,1.70166836428344e-05,1.512731145319e-05,1.18754620296946e-05,1.95644943556434e-05,2.52801355015263e-05,3.25065825829731e-05,2.57557156225586e-05,3.42258121296278e-05,3.83772981833832e-05,4.08287695841998e-05
"K00777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K00776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K06313",5.37087214907393e-06,7.34480428544847e-06,2.66261948504939e-06,1.39119982637826e-05,3.18177479398008e-05,1.78593752790527e-05,0,5.88935087574648e-06,3.5627634218205e-06,0,0,1.81667067848108e-05,0,0,0,0,0,0,2.28252434149173e-05,1.47467457092237e-05,1.62532912914865e-05,5.72349236056857e-06,9.77880346560795e-06,8.22370675358211e-06,1.90534258059599e-05
"K06315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K05574",0,0,0,0,0,0,0,0,0,0,0,0,0,2.85329498504873e-06,0,0,0,0,0,0,0,0,0,0,0
"K10201",8.05630822361089e-06,0,0,0,7.95443698495021e-06,2.97656254650879e-06,4.33221129060907e-06,0,0,0,0,1.58958684367095e-05,0,0,1.39470013947001e-05,1.2154774030596e-05,6.05092458127602e-06,8.90659652227094e-06,0,6.32003387538157e-06,2.70888188191442e-06,5.72349236056857e-06,1.46682051984119e-05,5.48247116905474e-06,0
"K07176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
