"DS_2A"	"DS_2C"	"DS_2E"	"DS_3A"	"DS_3C"	"DS_3E"	"FS_1A"	"FS_1C"	"FS_1E"	"FS_2A"	"FS_2C"	"FS_3A"	"FS_3C"	"FS_3E"
"K02658"	1.73785936276559e-05	4.25657844063289e-05	2.4672219286685e-05	5.11470455639802e-06	1.10171929416517e-05	1.57517937355116e-05	1.60348347877522e-05	1.98637347794132e-05	1.38630881415144e-05	3.15146153326052e-06	9.7895012493851e-06	1.48391856254929e-05	6.25341983897444e-06	6.91991837956271e-06
"K02659"	6.75834196631063e-06	0	1.02800913694521e-06	1.46134415897086e-06	1.22413254907241e-06	2.62529895591861e-06	0	0	8.6644300884465e-07	2.86496503023684e-07	2.44737531234627e-06	0	1.04223663982907e-06	0
"K02660"	6.17905551205543e-05	7.09429740105482e-05	3.80363380669727e-05	2.04588182255921e-05	1.4689590588869e-05	3.80668348608198e-05	4.00870869693806e-05	1.12273283535814e-05	4.76543654864558e-05	4.58394404837895e-06	3.67106296851941e-05	4.66374405372633e-05	6.56609083092316e-05	4.23845000748216e-05
"K02487"	9.65477423758662e-07	0	0	0	0	0	0	0	0	0	0	2.1198836607847e-06	0	0
"K02667"	4.15155292216224e-05	0.000178370906083664	7.91567035447811e-05	2.48428507025047e-05	3.18274462758827e-05	1.3126494779593e-05	2.76155488011289e-05	3.19547037755778e-05	2.94590623007181e-05	3.43795803628421e-06	5.13948815592718e-05	1.90789529470623e-05	5.21118319914537e-06	2.68146837208055e-05
"K02668"	1.93095484751732e-06	2.43233053750451e-05	7.19606395861646e-06	0	3.67239764721724e-06	0	3.5632966195005e-06	4.31820321291592e-06	2.59932902653395e-06	2.86496503023684e-07	0	2.1198836607847e-06	1.04223663982907e-06	6.91991837956271e-06
"K01259"	0.000336951620891773	0.000482412223271728	0.000342327042602755	0.000233084393355853	0.000357446704329145	0.000224463060731041	0.000547856855248201	0.000508684338481495	0.000392498683006627	9.56898320099105e-05	0.000489475062469255	0.000334941618403982	0.000343938091143594	0.00028025669437229
"K11523"	0	2.02694211458709e-06	0	0	0	0	8.90824154875124e-07	0	0	0	0	0	0	0
"K11524"	0	0	0	0	1.22413254907241e-06	0	0	0	0	0	0	0	0	0
"K11525"	1.93095484751732e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
"K01058"	7.72381939006929e-06	0	4.11203654778084e-06	0	0	2.62529895591861e-06	0	8.63640642583184e-07	0	0	0	0	0	0
"K01048"	3.18607549840358e-05	6.6889089781374e-05	9.25208223250688e-05	2.19201623845629e-06	5.75342298064034e-05	7.87589686775582e-05	0.000228050983648032	9.50004706841502e-05	0.000132565780353231	3.00821328174868e-05	6.11843828086569e-05	9.22149392441343e-05	3.33515724745303e-05	5.27643776441657e-05
"K07716"	0.000587975751069025	0.000577678502657321	0.000614749463893235	0.000333917140324842	0.000531273526297427	0.000246778101856349	0.000658319050452717	0.000644275919367055	0.000661096015748468	0.000112306629185284	0.000418501178411213	0.000641264807387371	0.000494020167278981	0.000698046766538389
"K02488"	7.04798519343823e-05	0.000131751237448161	0.000168593498459014	4.82243572460385e-05	9.67064713767207e-05	3.54415359049012e-05	7.57200531643856e-05	4.75002353420751e-05	0.000110038262123271	9.45438459978158e-06	0.000112579264367929	5.40570333500098e-05	1.4591312957607e-05	5.53593470365017e-05
"K00631"	0.00020178478156556	0.000318229911990173	0.000106912950242302	8.69499774587663e-05	0.000133430447848893	0.000178520329002465	0.000377709441667053	0.000342001694462941	0.000408961100174675	4.49799509747184e-05	0.000212921652174126	0.000253326097463771	0.000369994007139321	0.0002041375921971
"K00655"	0.000207577646108112	0.000322283796219348	0.000269338393879645	0.000105216779445902	0.000176275087066428	0.000152267339443279	0.000282391257095414	0.000236637536067792	0.000325782571325589	4.35474684596e-05	0.000310816664667977	0.000182309994827484	0.000188644831809062	0.000211057510576663
"K03621"	0.000465360118251675	0.000462142802125857	0.000301206677124946	0.000393101578763162	0.000302360739620886	0.000305847328364518	0.000399980045538931	0.000494002447557581	0.000451416807608063	4.12554964354105e-05	0.000467448684658138	0.00043775597595204	0.000285572839313166	0.000463634531430702
"K08591"	0.000188268097632939	0.000231071401062928	0.000123361096433425	5.33390618024365e-05	0.000162809629026631	9.31981129351105e-05	0.000127387854147143	0.000102773236467399	0.00013603155238861	2.49251957630605e-05	0.000222711153423511	9.85745902264884e-05	0.000161546679173506	0.000137533377793809
"K00570"	0	6.08082634376127e-06	0	0	0	0	8.90824154875124e-07	0	0	0	0	2.1198836607847e-06	0	1.72997959489068e-06
"K08281"	0.000233645536549596	0.000287825780271367	0.000250834229414631	0.000316381010417192	0.000269309160795931	0.000212649215429407	0.000309115981741668	0.000285865052695034	0.000289391964954113	4.78449160049552e-05	0.000313264039980323	0.000276644817732403	0.000255347976758123	0.000341670969990909
"K00763"	0.000559011428356265	0.000790507424688966	0.000692878158301071	0.000363874695583745	0.000564325105122383	0.000336038266357581	0.000720676741293975	0.000813549485313359	0.00073041145645604	0.000175908852856542	0.000496817188406294	0.000810855500250146	0.000834831548503088	0.000849419981091323
"K00962"	0.00500889687445994	0.0045058923207271	0.00520172623294276	0.00554287839497648	0.0051119775249264	0.00588066966125768	0.00473027626238691	0.00476643270641659	0.0048338855463443	0.00169806477342138	0.00448848632284307	0.00471038149426359	0.00499960916126006	0.00465797005924315
"K00324"	0.000903686868638107	0.000861450398699514	0.000993056826289072	0.000740170816518742	0.000997668027494017	0.000656324738979651	0.0008952782756495	0.000857595158085101	0.00085517924972967	0.000254122398182008	0.000829660230885387	0.00116805589709237	0.00103494098335027	0.00102933785895995
"K00325"	0.00183923449226025	0.001570880138805	0.00191826504953976	0.00188659530923138	0.00168440638752364	0.00184033456809894	0.00171839979475411	0.00172296308195345	0.00164104305875177	0.000346947265161681	0.00171071534333005	0.00182945959925719	0.00173636624195524	0.00183896830936879
"K00481"	0.000310883730450289	0.000490519991730076	0.000372139307574166	0.000298844880509541	0.000271757425894076	0.000202148019605733	0.000405324990468182	0.000329910725466776	0.000404628885130452	6.96186502347552e-05	0.000369553672164287	0.00038369894260203	0.000210531801245473	0.000554458460162462
"K13582"	0	1.01347105729355e-05	2.05601827389042e-06	0	0	0	0	0	0	5.72993006047368e-07	0	0	0	0
"K13591"	1.15857290851039e-05	0	2.05601827389042e-06	0	0	0	0	0	0	0	0	1.05994183039235e-06	5.21118319914537e-06	2.59496939233602e-06
"K00169"	0.00012261563281735	0.000156074542823206	0.000166537480185124	0.000214817591368717	0.000167706159222921	4.46300822506163e-05	1.95981314072527e-05	2.85001412052451e-05	2.51268472564949e-05	4.01095104233158e-06	5.62896321839643e-05	0.000136732496120613	1.66757862372652e-05	1.90297755437975e-05
"K00170"	6.95143745106236e-05	8.9185453041832e-05	0.000106912950242302	0.000181937347791872	0.000122413254907241	0.00018902152482614	6.05760425315085e-05	8.89549861860679e-05	2.07946322122716e-05	1.77627831874684e-05	3.91580049975404e-05	8.26754627706031e-05	0.000127152870059147	0.00016521305131206
"K00171"	4.82738711879331e-06	0	3.08402741083563e-06	5.11470455639802e-06	7.34479529443448e-06	3.93794843387791e-06	1.78164830975025e-06	0	0	0	0	1.05994183039235e-06	0	0
"K00172"	9.65477423758662e-06	1.21616526875225e-05	5.14004568472605e-06	7.30672079485432e-07	1.22413254907241e-06	3.93794843387791e-06	4.45412077437562e-06	1.72728128516637e-06	5.1986580530679e-06	0	2.44737531234627e-06	0	1.04223663982907e-06	2.59496939233602e-06
"K11072"	0.000473083937641744	0.000350660985823567	0.000382419398943618	0.000471283491268103	0.00039539481335039	0.000368854503306564	0.000265465598152787	0.000299683302976365	0.000194083233981202	4.55529439807658e-05	0.000401369551224789	0.000269225224919656	0.000211574037885302	0.000300151459713533
"K11071"	1.15857290851039e-05	4.05388422917418e-05	5.44844842580961e-05	4.38403247691259e-06	9.79306039257931e-06	7.87589686775582e-06	8.90824154875124e-06	1.64091722090805e-05	2.42604042476502e-05	6.01642656349737e-06	1.46842518740776e-05	1.80190111166699e-05	9.38012975846166e-06	1.38398367591254e-05
"K11070"	3.57226646790705e-05	3.44580159479806e-05	4.31763837516988e-05	2.26508344640484e-05	4.89653019628965e-06	3.28162369489826e-05	3.47421420401298e-05	2.59092192774955e-05	1.38630881415144e-05	2.57846852721316e-06	3.91580049975404e-05	3.60380222333398e-05	4.58584121524792e-05	2.59496939233602e-05
"K11069"	3.57226646790705e-05	4.86466107500902e-05	4.21483746147536e-05	7.30672079485431e-06	1.71378556870138e-05	2.62529895591861e-06	8.01741739387612e-06	5.1818438554991e-06	8.6644300884465e-06	2.29197202418947e-06	4.89475062469255e-05	5.29970915196174e-06	5.00273587117955e-05	4.75744388594936e-05
"K11073"	0.000530047105643505	0.000354714870052741	0.000473912212131741	0.000480051556221928	0.000419877464331838	0.000528997739617599	0.000662773171227092	0.000609730293663728	0.000604777220173566	9.28248669796736e-05	0.000611843828086569	0.000579788181224614	0.000676411579249069	0.000601167909224511
"K11076"	0.000231714581702079	0.000289852722385954	0.000168593498459014	0.000243313802468649	0.00017260268941921	0.000178520329002465	0.00032336916821967	0.000303137865546698	0.000367371835750132	7.62080698043e-05	0.000347527294353171	0.000390058593584384	0.000286615075952995	0.000390975388445293
"K11075"	0.000313780162721565	0.000338499333136044	0.000267282375605754	0.000221393640084086	0.000206878400793238	0.000185083576392262	0.000343858123781798	0.000370501835668186	0.000347443646546705	6.50347061863763e-05	0.000256974407796359	0.000281944526884365	0.000323093358347013	0.000264686878018274
"K11074"	0.000227852672007044	0.000239179169521277	0.000226162010127946	0.000211894903050775	0.000241154112167265	0.000248090751334308	0.000344748947936673	0.000349774460246189	0.000310186597166385	8.36569788829158e-05	0.000261869158421051	0.000372039582467714	0.000237629953881029	0.00035810577614237
"K00156"	0.00128891236071781	0.00126683882161693	0.00137547622523269	0.00201373225106185	0.00228667960166727	0.00179832978480424	0.00133089128738344	0.00103636877109982	0.00135078465078881	0.000184503747947253	0.000861476109945889	0.00139382350696594	0.00114750254045181	0.00130613459414246
"K01507"	0.00596375404655725	0.00575448866331275	0.00664710707948772	0.00678429025802223	0.00673395315244735	0.00767243619867212	0.00558724909937678	0.00571643741325809	0.00567000304987939	0.00202295180785023	0.00675965061270041	0.00642006766668645	0.00642643112118607	0.00609298813320497
"K06019"	0	0	2.05601827389042e-06	0	0	0	0	0	0	0	0	0	0	1.72997959489068e-06
"K01595"	0.0006632829901222	0.000871585109272449	0.000468772166447015	0.000298114208430056	0.000459049705902155	0.00018902152482614	0.00113312832500116	0.000994050379613244	0.000729545013447195	0.000134366859918108	0.000861476109945889	0.000303143363492212	0.000485682274160348	0.000708426644107733
"K01006"	0.0043417519746427	0.00404374951860125	0.00406886016402914	0.0048998869650293	0.00480716852020737	0.00491455964547963	0.0039427877094773	0.00391056482961666	0.00436080766351512	0.000922232243233239	0.00384972136632069	0.00456410952166945	0.00419917142187134	0.00385698950680877
"K00886"	7.1445329358141e-05	0.000101347105729355	5.24284659842057e-05	4.09176364511842e-05	0.0001064995317693	7.87589686775582e-06	8.46282947131368e-05	0.000103636877109982	0.000118702692211717	2.49251957630605e-05	1.22368765617314e-05	7.10161026362873e-05	3.64782823940176e-05	8.30390205547526e-05
"K00937"	0.00337917098315532	0.00322689184642265	0.00293599409511552	0.00327852562065113	0.00339696782367595	0.00332231582871499	0.00327466959332096	0.00367824549676178	0.00324309618210553	0.000815369047605405	0.00290748187106737	0.00323918223367902	0.00308918940045337	0.00345303927140179
"K11912"	0	0	0	0	0	0	2.67247246462537e-06	0	0	0	2.44737531234627e-06	0	0	0
"K00858"	0.00032440041438291	0.000439846438865399	0.000348495097424426	0.000210433558891804	0.000252171305108917	0.00026384254506982	0.000435613011733936	0.000408502023941846	0.000244336928494191	0.000110301153664118	0.000416053803098867	0.000249086330142202	0.00018030693869043	0.000279391704574845
"K01007"	0.00112671215352636	0.00115941088954382	0.00121819082728007	0.00133201520090194	0.00159014818124507	0.00131790007587114	0.000993268932685764	0.00105882342780698	0.0010362658385782	0.000180779293407945	0.00106950301149532	0.000899890614003104	0.000869225357617447	0.00106912738964244
"K10794"	0	0	0	0	0	0	0	0	0	0	4.89475062469255e-06	0	0	0
"K04066"	0.000537770925033575	0.00108036014707492	0.000751474679106948	0.000488088949096268	0.000623083467477858	0.000434486977204529	0.000905077341353126	0.00101045955182233	0.000906299387251504	0.000153275629117671	0.000697501964018688	0.000858552882617802	0.000522160556554366	0.00094456885881031
"K02686"	9.65477423758662e-07	0	1.02800913694521e-06	1.46134415897086e-06	0	0	0	0	0	0	2.44737531234627e-06	0	0	0
"K00147"	0.0011141609470175	0.000946581967512172	0.00107426954810774	0.00104413040158468	0.00112865021024477	0.00116825803538378	0.00118835942260342	0.00137405226234985	0.00134818532176228	0.000265009265296908	0.00155897807396458	0.00138110420500123	0.00119961437244326	0.00131910944110414
"K00931"	0.00054066735730485	0.000468223628469618	0.000605497381660728	0.000433288543134861	0.000334188185896769	0.000313723225232273	0.000650301633058841	0.000567411902177152	0.000520732248315635	0.000108295678142953	0.000465001309345792	0.000553289635464806	0.0007420724875583	0.0005475385417829
"K02000"	8.11001035957276e-05	0.000113508758416877	7.09326304492194e-05	6.64911592331743e-05	4.77411694138241e-05	7.35083707657209e-05	3.83054386596303e-05	6.99548920492379e-05	8.6644300884465e-05	2.23467272358474e-05	0.000129710891554353	6.35965098235409e-05	3.23093358347013e-05	5.44943572390564e-05
"K02001"	5.50322131542437e-05	6.08082634376127e-05	3.9064347203918e-05	3.14188994178736e-05	2.57067835305207e-05	4.46300822506163e-05	4.09779111242557e-05	4.05911102014096e-05	7.1914769734106e-05	1.40383286481605e-05	3.42632543728478e-05	4.45175568764786e-05	5.83652518304281e-05	4.8439428656939e-05
"K02002"	5.59976905780024e-05	8.9185453041832e-05	0.000105884941105357	4.38403247691259e-05	6.48790251008379e-05	3.54415359049012e-05	5.43402734473826e-05	6.1318485623406e-05	5.1986580530679e-05	1.1746356623971e-05	0.000119921390304967	3.28581967421628e-05	5.00273587117955e-05	4.41144796697123e-05
"K00137"	8.20655810194862e-05	6.28352055521998e-05	3.80363380669727e-05	3.2149571497359e-05	2.57067835305207e-05	8.26969171114361e-05	7.21567565448851e-05	0.000105364158395148	6.06510106191255e-05	2.2633223738871e-05	9.05528865568121e-05	0.000104934241208842	7.71255113473514e-05	0.000140128347186145
"K07671"	2.99298001365185e-05	7.90507424688966e-05	5.14004568472605e-06	5.11470455639802e-06	2.32585184323759e-05	0	9.97723053460139e-05	0.000114864205463563	6.49832256633488e-05	1.40383286481605e-05	3.18158790605016e-05	1.16593601343158e-05	9.9012480783762e-05	5.18993878467203e-05
"K07655"	6.46869873918303e-05	2.63502474896322e-05	2.57002284236302e-05	2.26508344640484e-05	5.87583623554759e-05	5.11933296404128e-05	0.000157675875412897	0.000182228175585052	0.000138630881415144	2.95091398114395e-05	6.60791334333494e-05	7.94956372794261e-05	0.000121941686860002	5.88193062262831e-05
"K02689"	8.68929681382795e-06	0	0	0	4.89653019628965e-06	0	0	0	0	0	0	0	0	0
"K02690"	0	4.05388422917418e-06	0	7.30672079485432e-07	6.12066274536207e-06	7.87589686775582e-06	0	0	1.7328860176893e-06	0	0	0	0	0
"K02691"	0	0	1.02800913694521e-06	0	0	1.3126494779593e-06	0	0	0	0	0	0	0	0
"K02692"	0	0	0	0	0	1.3126494779593e-06	0	0	0	0	0	0	0	0
"K02695"	0	4.05388422917418e-06	0	0	0	0	0	0	0	0	7.34212593703882e-06	0	0	0
"K08903"	0	0	0	0	0	0	0	8.63640642583184e-07	0	0	0	0	0	0
"K02704"	3.86190969503465e-06	0	0	0	1.22413254907241e-06	2.62529895591861e-06	0	0	0	0	0	0	0	0
"K02705"	4.82738711879331e-06	0	0	0	2.44826509814483e-06	2.62529895591861e-06	0	0	0	0	4.89475062469255e-06	0	0	0
"K02706"	5.79286454255197e-06	0	0	0	4.89653019628965e-06	1.05011958236744e-05	0	0	0	0	2.44737531234627e-06	0	0	0
"K02707"	0	0	0	0	0	1.3126494779593e-06	0	0	0	0	0	0	0	0
"K02712"	0	0	0	0	0	1.3126494779593e-06	0	0	0	0	0	0	0	0
"K03541"	0	0	0	0	0	0	0	0	0	0	7.34212593703882e-06	0	1.04223663982907e-06	0
"K02719"	2.89643227127598e-06	0	0	0	2.44826509814483e-06	0	0	0	0	0	0	0	0	0
"K02724"	9.65477423758662e-07	0	0	0	0	0	0	0	0	0	0	0	0	0
"K01613"	0.000420948156758776	0.000328364622563109	0.00029401061316633	0.000181937347791872	0.000165257894124776	0.000175895030046547	0.00025388488413941	0.000300546943618948	0.000287659078936424	0.000120328531269947	0.000315711415292669	0.000213048307908862	0.000199067198207353	0.000213652479968999
"K03432"	9.94441746471421e-05	0.000133778179562748	9.86888771467401e-05	0.000157094497089368	0.000181171617262717	0.000162768535266954	9.17548879521378e-05	0.000142500706026225	0.000106572490087892	1.54708111632789e-05	5.13948815592718e-05	4.02777895549092e-05	8.75478777456422e-05	7.09291633905178e-05
"K03433"	0.000148683523258834	7.90507424688966e-05	0.000102800913694521	6.13764546767762e-05	0.000149344170986834	9.05728139791919e-05	9.88814811911388e-05	0.00013559158088556	8.83771869021543e-05	3.60985593809842e-05	0.000134605642179045	6.35965098235409e-05	0.000113603793741369	3.54645816952589e-05
"K03420"	5.79286454255197e-06	1.41885948021096e-05	7.19606395861646e-06	1.46134415897086e-06	1.59137231379414e-05	7.87589686775582e-06	2.67247246462537e-06	1.46818909239141e-05	1.12637591149805e-05	2.86496503023684e-06	1.22368765617314e-05	1.05994183039235e-06	0	3.45995918978136e-06
"K00998"	0.000204681213836836	0.000275664127583844	0.000240554138045179	8.84113216177372e-05	0.00020810253334231	0.00013257759727389	0.0003616746068793	0.000199500988436715	0.00022180941026423	5.75857971077605e-05	0.000279000785607475	0.000216228133400039	0.000136532999817609	0.000248252071866812
"K02038"	0.000599561480154129	0.00063443288186576	0.00063736566490603	0.000486627604937297	0.000549635514533514	0.000532935688051477	0.000598633832076083	0.000589002918241731	0.000721747026367594	0.000138950803966487	0.000660791334333494	0.000599927076002069	0.000615961854138982	0.000747351184992773
"K02036"	0.00338303289285035	0.00245665384287955	0.00282599711746238	0.00315211935090015	0.00278612568168881	0.00295739927384231	0.0032123119024797	0.00311687907908271	0.00341031968281254	0.000625708362603726	0.00249877019390555	0.00266681364526715	0.00268063263764038	0.002682333361878
"K02037"	0.000931685713927108	0.00108036014707492	0.00071241033190303	0.000415752413227211	0.000561876840024238	0.000316348524188192	0.00101375788824789	0.000872277049009016	0.000982546372029833	0.000130069412372753	0.000785607475263154	0.000810855500250146	0.000588863701503426	0.0011884959816899
"K02040"	0.000907548778333142	0.00109454874187703	0.000971468634413223	0.0006269166441985	0.000312153800013465	0.000427923729814733	0.00131931057337006	0.00131359741736902	0.000845648376632379	0.000116890573233663	0.000964265873064432	0.00099316549507763	0.000773339586753172	0.00125683017568808
"K13788"	8.88239229857969e-05	0.000184451732427425	8.12127218186715e-05	6.57604871536888e-05	7.95686156897069e-05	9.9761360324907e-05	0.000174601534355524	0.00015459167502239	0.000182819474866221	3.66715523870316e-05	0.00012481614092966	0.000154751507237283	0.000215742984444618	0.000147048265565708
"K00634"	2.99298001365185e-05	1.21616526875225e-05	1.9532173601959e-05	4.38403247691259e-06	3.91722415703172e-05	1.05011958236744e-05	4.54320318986313e-05	3.80001882736601e-05	3.55241633626307e-05	9.16788809675789e-06	2.20263778111165e-05	3.28581967421628e-05	2.08447327965815e-06	3.02746429105869e-05
"K01354"	0.000651697261037097	0.000936447256939236	0.000674373993836057	0.000400408299558016	0.000366015632172652	0.000318973823144111	0.000739384048546353	0.000703003483062712	0.000726079241411817	0.000147545699057197	0.000741554719640921	0.000447295452425571	0.000392923213215561	0.000459309582443475
"K03783"	0.000173785936276559	0.000267556359125496	0.000207657845662932	0.000194358773143125	0.000252171305108917	0.00018902152482614	0.000176383182665275	0.000132137018315227	0.000167223500707017	0.000122620503294137	0.000188447899050663	0.000165350925541206	0.000188644831809062	0.0001392633573887
"K01923"	0.00192902389266981	0.00179384377140958	0.00169004702113792	0.00145915214273241	0.00158647578359785	0.00132840127169481	0.00172107226721874	0.00197169158701741	0.00180306790140572	0.000450658999256255	0.00190895274363009	0.00161959111683951	0.00174366189843404	0.00185453812572281
"K13713"	0	0	0	0	0	0	0	8.63640642583184e-07	0	1.14598601209474e-06	2.44737531234627e-06	0	8.33789311863259e-06	1.72997959489068e-06
"K01945"	0.000790726010058344	0.000940501141168411	0.00075969875220251	0.000653951511139461	0.000585135358456614	0.000601193460905361	0.000763436300727982	0.000908549955997509	0.00105619402778163	0.000184503747947253	0.000780712724638461	0.000883991486547218	0.000625341983897444	0.00100079319564426
"K01588"	0.000559976905780024	0.000407415365032005	0.000533536742074564	0.00060134312141651	0.000538618321591862	0.000653699440023733	0.000512223889053196	0.000625275825230225	0.000483475198935315	0.000130069412372753	0.000501711939030986	0.000520431438722643	0.000550300945829751	0.000621062674565754
"K00602"	0.00183923449226025	0.00190532558771187	0.0016962150759596	0.00132105511970966	0.00138816631064812	0.00135859220968788	0.00156161474349609	0.00192160042974758	0.0018377256217595	0.00046269185238325	0.00159079395302508	0.00154857501420322	0.00132676724250241	0.00146875267606219
"K01589"	0.000220128852616975	0.000381065117542373	0.000237470110634343	0.000129328958068921	0.000228912786676541	0.000195584772215936	0.000334949882233047	0.000310046990687363	0.000324916128316744	4.18284894414579e-05	0.000232500654672896	0.000119773426834335	0.000203236144766669	0.00021711243915878
"K01933"	0.000991545314200145	0.00103982130478318	0.00112669801409195	0.000604265809734452	0.000859341049448834	0.000555250729176785	0.000951400197406633	0.00100873227053716	0.000949621537693737	0.00019052017451075	0.00110376626586817	0.000748318932256998	0.000921337189608901	0.000687666888969045
"K11175"	0.000262609859262356	0.000330391564677696	0.000305318713672727	0.000322226387053075	0.000255843702756134	0.00024415280290043	0.000354548013640299	0.000296228740406032	0.000325782571325589	6.04507621379973e-05	0.00035486942029021	0.000322222316439274	0.000171969045571797	0.000262091908625938
"K06863"	1.54476387801386e-05	0	2.05601827389042e-05	4.38403247691259e-06	4.89653019628965e-06	2.62529895591861e-06	1.24715381682517e-05	0	2.16610752211163e-05	1.14598601209474e-06	3.67106296851941e-05	2.1198836607847e-06	3.12670991948722e-06	5.18993878467203e-06
"K08289"	9.17203552570728e-05	7.49968582397224e-05	0.000116165032474809	4.67630130870676e-05	7.22238203952724e-05	5.77565770302093e-05	5.96852183766333e-05	4.05911102014096e-05	4.15892644245432e-05	8.30839858768684e-06	5.87370074963106e-05	3.60380222333398e-05	3.75205190338466e-05	2.42197143284695e-05
"K01433"	0.000534874492762298	0.000520924123448882	0.000617833491304071	0.00035510663062992	0.000509239140414124	0.000322911771577988	0.000512223889053196	0.000456002259283921	0.000535461779465994	9.62628250159579e-05	0.000509054064968025	0.000444115626934394	0.000409598999452826	0.000288906592346743
"K13821"	0.000515564944287125	0.000725645277022179	0.000152145352267891	0.000173169282838047	0.000321946860406045	0.000202148019605733	0.000627140205032087	0.000535457198401574	0.000585715473978984	4.49799509747184e-05	0.000455211808096407	0.000539510391669705	0.000132364053258292	0.000250847041259148
"K09470"	0	0	0	0	0	0	0	0	1.7328860176893e-06	0	0	0	0	0
"K09471"	2.12405033226906e-05	3.64849580625676e-05	1.13081005063973e-05	5.84537663588345e-06	8.5689278435069e-06	2.23150411253081e-05	3.38513178852547e-05	2.59092192774955e-05	1.03973161061358e-05	9.74088110280526e-06	1.71316271864239e-05	1.16593601343158e-05	2.18869694364105e-05	3.45995918978136e-05
"K09472"	9.07548778333142e-05	8.51315688126578e-05	0.000112052995927028	6.50298150742034e-05	5.50859647082586e-05	3.41288864269419e-05	0.000103335601965514	0.000103636877109982	0.000120435578229406	2.86496503023684e-05	9.54476371815047e-05	6.46564516539332e-05	8.5463404465984e-05	4.75744388594936e-05
"K00823"	0.000181509755666628	0.000283771896042193	0.000144949288309274	8.69499774587663e-05	0.000115068459612807	3.15035874710233e-05	0.000199544610692028	7.94549391176529e-05	0.000196682563007736	3.52390698719131e-05	0.000181105773113624	0.000120833368664728	8.65056411058131e-05	0.000102933785895995
"K06160"	1.25512065088626e-05	3.85119001771547e-05	1.43921279172329e-05	1.0229409112796e-05	3.06033137268103e-05	1.44391442575523e-05	2.76155488011289e-05	6.04548449808229e-06	1.12637591149805e-05	4.01095104233158e-06	3.42632543728478e-05	2.96783712509857e-05	2.8140389275385e-05	1.47048265565708e-05
"K00609"	0.00114698717942529	0.00123643468989813	0.00106398945673829	0.00134735931457114	0.00147263145653411	0.00142291203410788	0.00109125958972203	0.000975913926118998	0.000985145701056367	0.000230343188431042	0.00118697702648794	0.00132280740432965	0.0011652205633289	0.00120925573682858
"K00610"	0	2.02694211458709e-06	1.02800913694521e-05	0	1.10171929416517e-05	5.25059791183721e-06	0	0	1.7328860176893e-06	0	0	2.1198836607847e-06	0	8.64989797445339e-07
"K02825"	0.000190199052480456	0.000212828922031645	0.000172705535006795	0.000194358773143125	0.000254619570207062	0.000257279297680023	0.000204889555621279	0.000157182596950139	0.000251268472564949	3.55255663749368e-05	0.000181105773113624	0.000198209122283369	0.000217827457724276	0.000136668387996364
"K03890"	0.000148683523258834	0.00016012842705238	8.01847126817263e-05	0.000122022237274067	0.000117516724710952	0.00016933178265675	0.000102444777810639	0.000112273283535814	0.000115236920176338	2.23467272358474e-05	0.000110131889055582	0.000116593601343158	0.000186560358529404	0.000121963561439793
"K03891"	0.000601492435001646	0.000486466107500902	0.000362887225341659	0.000507817095242375	0.000432118789822562	0.000624821151508628	0.000381272738286553	0.000479320556633667	0.000433221504422325	6.67536852045184e-05	0.000327948291854401	0.000270285166750049	0.000408556762812997	0.000278526714777399
"K03889"	5.88941228492784e-05	6.48621476667869e-05	3.18682832453015e-05	3.50722598153007e-05	4.52929043156793e-05	2.75656390371454e-05	8.81915913326373e-05	5.1818438554991e-05	8.23120858402418e-05	1.57573076663026e-05	6.36317581210031e-05	4.13377313853016e-05	7.19143281482061e-05	3.20046225054775e-05
"K08685"	1.64131162038972e-05	5.67543792084386e-05	1.74761553280686e-05	3.36109156563299e-05	2.0810253334231e-05	2.36276906032674e-05	1.33623623231269e-05	1.900009413683e-05	3.11919483184074e-05	6.30292306652105e-06	4.89475062469255e-05	8.47953464313878e-06	2.8140389275385e-05	2.85446633156962e-05
"K02826"	3.86190969503465e-06	1.41885948021096e-05	3.08402741083563e-06	7.30672079485432e-07	0	1.3126494779593e-06	0	0	0	5.72993006047368e-07	0	3.17982549117704e-06	4.16894655931629e-06	8.64989797445339e-07
"K02827"	5.6963168001761e-05	2.43233053750451e-05	1.64481461911233e-05	7.30672079485431e-06	8.5689278435069e-06	3.28162369489826e-05	1.69256589426274e-05	4.40456727717424e-05	2.42604042476502e-05	4.87044055140263e-06	1.46842518740776e-05	3.28581967421628e-05	1.4591312957607e-05	2.85446633156962e-05
"K02828"	1.93095484751732e-06	4.05388422917418e-06	7.19606395861646e-06	0	2.44826509814483e-06	9.18854634571512e-06	0	0	0	0	0	2.1198836607847e-06	0	2.59496939233602e-06
"K02829"	9.65477423758662e-07	0	2.05601827389042e-06	7.30672079485432e-07	0	0	0	0	1.7328860176893e-06	0	0	0	1.04223663982907e-06	0
"K07666"	1.93095484751732e-06	2.02694211458709e-06	1.02800913694521e-06	3.65336039742716e-06	3.67239764721724e-06	2.62529895591861e-06	5.34494492925075e-06	8.63640642583184e-07	0	0	0	3.17982549117704e-06	0	2.59496939233602e-06
"K07645"	1.64131162038972e-05	1.01347105729355e-05	4.11203654778084e-06	2.92268831794173e-06	2.44826509814483e-06	2.62529895591861e-06	1.95981314072527e-05	0	0	1.14598601209474e-06	4.89475062469255e-06	1.16593601343158e-05	2.60559159957268e-05	1.21098571642347e-05
