"WDG002"	"WDG004"	"WDG018"	"WDG033"	"WDG040"	"WDG048"	"WDG058"	"WDG087"	"WDG092"	"WDG127"	"WDG132"	"WDG140"	"WDG146"	"WDG154"
"K03687"	4.65416467864134e-06	6.35228998008819e-07	6.24700602623281e-07	1.34519629775209e-06	1.8252531637861e-05	4.45125038739078e-07	0	3.46848680879125e-05	6.96928003879812e-07	5.93196603015395e-07	6.16469276057952e-06	6.62182940917238e-07	1.96039665742945e-05	9.58945285837664e-07
"K03688"	5.52585395767561e-06	2.83552269936985e-07	2.55940982725985e-07	5.90435393727701e-07	4.58265366484653e-05	3.85167051655318e-07	0	3.67621960247127e-05	0	0	7.01398334008269e-06	3.29448638297215e-07	2.61370584354887e-05	6.58483058122678e-07
"K03690"	0	0	1.6268239132617e-07	2.0229209834776e-07	5.0296744266345e-06	0	0	4.24450874457636e-06	0	0	2.16840493446541e-07	0	1.96334821492549e-06	0
"K03694"	4.85994731379938e-07	5.00889788877448e-07	5.35236490467273e-07	9.83447397565439e-07	3.54377724927963e-05	0	5.69092514055096e-07	4.31563913902395e-05	0	0	0	5.74350503473522e-07	3.35049834438289e-05	1.18151613097517e-06
"K03695"	6.81765371494264e-05	3.30308613733694e-05	2.8694924015771e-05	6.97628812720105e-05	9.77522792345218e-05	2.36442782819885e-05	5.41047445546671e-05	9.98388014561875e-05	6.14281570725569e-05	6.69011362905767e-05	8.90374354791363e-05	7.1422441435306e-05	8.51162208025302e-05	7.20886486416089e-05
"K03696"	1.89875832230674e-05	5.56131214886442e-06	5.981147405814e-06	1.66903610939591e-05	1.64580274824244e-05	4.80383036378983e-06	1.0526197997798e-05	5.78753246881291e-05	1.04366957933124e-05	1.5858006943276e-05	2.28045076354566e-05	1.16302759468915e-05	3.29596658777062e-05	1.63067188025864e-05
"K03697"	9.4903511297305e-07	5.79591471523677e-07	4.56165863452112e-07	1.88140397734503e-06	1.34076954574729e-06	7.48434827018107e-07	0	7.46574532953792e-07	7.83612350212354e-07	6.97707711961006e-07	4.87536528768744e-07	9.01789772618923e-07	1.40301274425084e-06	0
"K03698"	6.26195459515053e-07	0	3.39561454165916e-07	8.63619105640329e-07	8.3942814575304e-07	0	0	2.22573721230987e-05	0	0	0	5.3465438733397e-07	8.33912921576432e-06	0
"K03699"	5.7036242898201e-06	0	1.24058870276031e-07	8.66756105181681e-07	4.89366898711442e-06	3.31543743513523e-07	0	1.39319664966848e-06	4.61289582477722e-07	6.0851262514145e-07	7.65800906398991e-06	3.24992556757516e-07	1.2483520024355e-06	1.29883531941004e-06
"K03700"	2.46164261438683e-06	1.75285695944502e-06	7.49956154193146e-07	1.36819076564689e-06	1.14212020002703e-06	7.27994669174131e-07	6.390676940812e-07	1.57279833985689e-05	2.48193313248712e-06	6.92811794182797e-07	0	1.16513635430009e-06	5.80580125794108e-06	1.20105828597445e-06
"K03701"	5.66273372124097e-05	2.62274135299731e-05	2.27899193557684e-05	5.61567927618986e-05	0.000113110767803515	1.90413123907349e-05	4.08999320898412e-05	0.000116883487735357	4.75459782477289e-05	5.97480658902558e-05	6.63223848342181e-05	5.79704072054087e-05	9.00721923571239e-05	6.28297468002379e-05
"K03702"	4.10841430571606e-05	1.5895717438487e-05	1.48476415422265e-05	3.62538266780174e-05	6.84080500092905e-05	1.22198910180206e-05	2.52757571413011e-05	9.81726351808887e-05	3.14288831025815e-05	4.45963214939322e-05	4.85983241002409e-05	3.52240880252782e-05	7.28984634063911e-05	3.94984276114514e-05
"K03703"	3.64248224849154e-06	1.5271405216653e-06	1.25520724011249e-06	2.15500018605641e-06	3.26692270998939e-05	8.940271771677e-07	1.2782531527563e-06	6.1447531970253e-05	1.89656651283066e-06	2.67440485404044e-06	4.90130903560795e-06	2.50909579158253e-06	4.08549652754227e-05	2.55587272838269e-06
"K03704"	6.95959594243204e-06	1.41539953129085e-06	2.54670584472526e-06	4.74646310323762e-06	4.77649467638813e-05	3.44899877654097e-06	1.15433232557163e-06	0.000106206836642128	5.69947966245528e-06	3.63526140571938e-06	5.44759997693153e-06	2.82101744936935e-06	6.97982299279111e-05	9.03038868827077e-06
"K03705"	2.69630585540947e-06	1.29473022543457e-06	1.27684533228989e-06	2.65357963077059e-06	1.84346985480419e-05	0	0	1.99127225898758e-05	1.62851298993853e-06	0	2.91234742816917e-06	0	8.76724968998642e-06	1.71570602079414e-06
"K03706"	2.42750383879995e-06	1.4386026500961e-06	1.41009625702604e-06	2.11678248562568e-06	0	7.55405402339325e-07	1.5754871806076e-06	2.91374593720057e-05	2.93719889496743e-06	1.72172099706e-06	0	1.36098976437684e-06	1.38579689938175e-05	1.45163782344034e-06
"K03707"	1.08929026584129e-06	0	0	2.48981621868295e-07	2.50884618193095e-06	0	0	9.90692105089652e-06	0	0	9.96746674357543e-06	0	4.51206026656424e-06	0
"K03708"	0	0	0	0	1.39745502676741e-06	0	0	3.09276643822591e-05	0	0	0	0	1.84690904727119e-05	0
"K03709"	0	0	0	2.50266082476062e-07	1.09979004221611e-06	0	0	1.59472765733747e-05	0	0	0	0	6.66602238875763e-06	0
"K03710"	2.6822299975045e-06	0	2.45388966846711e-07	8.72458467447396e-07	1.17812475268355e-05	2.39219153810624e-07	0	3.29796781761838e-06	0	0	3.64138824327093e-06	0	2.78549895621726e-06	0
"K03711"	4.00254302620447e-06	0	0	9.43861970807981e-07	3.65320699062283e-05	6.0151463613657e-07	0	6.86791995698325e-05	0	2.14529898770493e-06	3.58080812226739e-06	1.10257921685084e-06	3.35995052242632e-05	4.71958891155242e-07
"K03712"	5.39468632947963e-07	3.07569738572048e-07	3.82600001513579e-07	1.23862264831273e-06	2.44087294148869e-06	3.96760451804871e-07	4.37290573791702e-07	8.53163343571036e-06	0	0	3.02481420428822e-07	4.69402840136184e-07	4.15375963781457e-06	0
"K03713"	0	0	0	3.52863340009003e-07	0	0	0	1.59338193645483e-05	0	0	0	0	6.50858486270451e-06	0
"K03717"	0	0	0	4.53795921764647e-07	3.68406705111767e-07	0	0	9.96147948914306e-07	0	0	0	0	1.96997795719557e-07	0
"K03718"	1.4646669369027e-06	1.12908221378749e-06	6.61164067016241e-07	1.91650456949323e-06	1.33386071741396e-06	7.45044064220953e-07	1.35644769069587e-06	4.3880888845211e-06	1.16854296982526e-06	4.73606159021163e-07	0	0	1.84743200187154e-06	2.11053116133523e-06
"K03719"	1.4599132802372e-06	7.2776612403918e-07	0	7.14703896730616e-07	4.92246746583269e-05	0	0	2.86896217497229e-05	5.73643709659422e-07	0	3.6655370991907e-06	5.48424962759593e-07	1.77503129414548e-05	6.62954629248098e-07
"K03720"	0	0	0	5.29226752487466e-07	3.28330495132747e-07	0	0	1.16158767019773e-06	0	0	0	0	0	0
"K03721"	0	0	0	0	8.86638014961159e-07	0	0	8.0039372994858e-07	0	0	0	1.60755735770347e-07	2.01594697151983e-07	0
"K03722"	0	3.37195392150887e-07	3.17878501990488e-07	8.5651510926633e-07	1.95921450833314e-05	4.92275158621205e-07	0	2.30801739618178e-05	0	0	0	7.47338527098162e-07	7.38070742144499e-06	2.05364506900008e-07
"K03723"	1.09871732958382e-05	4.28861428094644e-06	4.16254537886467e-06	1.10842153695212e-05	4.73197580848849e-05	2.29104457436326e-06	6.40221408439933e-06	6.62279617252724e-05	6.56018977088825e-06	1.04524351487361e-05	1.45925997699925e-05	9.6371107986809e-06	4.23818463653339e-05	1.28821157038413e-05
"K03724"	0	0	0	6.77747533058154e-07	2.52324439767515e-06	0	0	1.03231735645583e-06	0	0	2.83235554530644e-06	0	7.17724725937168e-07	1.68588402357087e-06
"K03727"	1.59098251921605e-06	0	0	0	0	0	0	0	0	0	2.72279215104479e-06	0	0	0
"K03732"	2.93375100152053e-07	0	0	5.8334141127183e-07	1.3496274682207e-05	0	0	3.20180677396577e-05	0	0	0	0	2.38548921703871e-05	0
"K03733"	1.28009564489794e-06	0	0	1.51099092465384e-06	8.85029572819408e-06	5.70352311016046e-07	7.12974598597907e-07	2.5350372124066e-05	0	5.71946412694151e-07	4.91163876774536e-06	1.08935020967946e-06	1.35940587519432e-05	8.3568346640752e-07
"K03734"	0	2.72238969905668e-07	3.80154476931784e-07	1.02567658570117e-06	7.25712216482558e-07	7.11051919662322e-07	0	1.00431894576338e-06	0	0	2.41979903593712e-06	0	6.28769867447984e-07	0
"K03735"	0	0	0	0	5.59741893742325e-06	0	0	7.58805719134624e-06	0	0	0	0	6.29147626925377e-06	1.30311372269323e-06
"K03736"	0	0	0	0	8.08502280400177e-07	0	0	1.03875002236837e-06	0	0	0	0	8.51449158227671e-07	0
"K03737"	2.9861073242032e-05	1.28252565608716e-05	1.12256185157532e-05	3.64198514530634e-05	2.29967405265222e-05	7.95368656674579e-06	2.36406157118423e-05	1.13432413245164e-05	2.96817088880329e-05	3.84722354156132e-05	3.7597728144225e-05	3.66632626625784e-05	2.56991655309299e-05	2.9066487580107e-05
"K03738"	0	0	0	0	2.57983701517129e-07	0	0	6.8985440955205e-07	0	0	0	0	0	0
"K03739"	0	0	2.20068588639892e-07	6.96650541759475e-07	9.93236356188247e-07	3.7652571010629e-07	0	1.51877221434299e-05	0	0	0	4.41548316551223e-07	5.15677479665e-06	0
"K03740"	2.94136482974354e-07	0	2.66438387196315e-07	7.0215673127251e-07	9.67054597092688e-07	0	0	2.51865709934498e-06	0	0	0	4.70756921751621e-07	1.4791271397265e-06	0
"K03741"	0	0	0	0	2.64859974548483e-07	0	0	1.43778498697158e-06	0	0	0	0	6.43589950188823e-06	0
"K03742"	0	0	2.26713195485252e-07	3.8890040148348e-07	4.3125397717253e-07	2.64205438163327e-07	0	5.13371100389322e-06	0	0	0	2.94231443175348e-07	1.61284293171565e-06	0
"K03743"	7.38287299845827e-07	0	0	4.26381099476381e-07	4.99782456042189e-06	0	0	2.3878784422218e-06	0	0	1.54233405498076e-06	2.24062602885827e-07	1.78275723148871e-06	0
"K03744"	5.14673304540871e-06	0	2.62280465325149e-07	1.2143268436488e-06	3.65927788437055e-05	0	4.99090486346131e-07	3.10930763035925e-05	1.58514806914246e-06	0	4.37539507249878e-06	0	2.37108744395516e-05	1.51379972999049e-06
"K03745"	0	0	0	0	2.84969355650767e-06	0	0	2.10685976537448e-06	0	0	0	0	1.6188306338214e-06	0
"K03746"	0	0	4.51638457941484e-07	0	6.18797249452598e-07	3.4951337349554e-07	0	3.74640318635284e-06	0	0	0	0	2.47781942558446e-06	0
"K03747"	0	0	0	0	1.67423829307853e-06	0	0	1.90294256292321e-06	0	0	0	0	2.29077379270908e-07	0
"K03748"	0	0	0	2.87407656899952e-07	6.05087415823012e-07	0	0	4.95686137521816e-07	0	0	0	0	0	0
"K03749"	0	0	0	0	1.10017604596678e-06	0	0	5.6304699160034e-07	0	0	0	0	3.61285476612008e-07	0
"K03750"	0	0	0	2.94568429120214e-07	1.64836042170746e-06	0	0	9.24043591550447e-06	0	0	0	3.99701121848771e-07	5.00942616917331e-06	0
"K03752"	0	0	0	0	3.26921733162769e-07	0	0	4.39494226277055e-06	0	0	0	0	0	0
"K03753"	0	0	0	0	4.62153799187556e-07	0	0	1.6149751678871e-06	0	0	0	3.22663487156788e-07	8.26137200153769e-07	0
"K03755"	0	0	0	0	0	0	0	5.53399296596454e-07	0	0	0	0	0	0
"K03756"	0	0	0	0	0	0	0	1.08461268165465e-06	0	0	0	0	0	0
"K03757"	0	0	0	0	0	0	0	5.71696273465366e-07	0	0	0	0	0	0
"K03758"	0	0	2.5354194793582e-07	6.98001636964787e-07	1.7782488423637e-06	0	0	1.32132422108246e-06	0	0	0	0	1.12526783023647e-06	0
"K03759"	0	0	0	0	4.82140257299387e-07	0	0	4.51508427912889e-07	0	0	0	0	0	0
"K03760"	0	0	0	0	9.33014370386628e-07	0	0	3.18169173057083e-06	0	0	0	0	1.48921901991806e-06	0
"K03761"	0	0	0	3.79916461287198e-07	5.29586732144912e-06	0	0	1.289251467757e-05	0	0	0	0	9.28397400734254e-06	0
"K03762"	1.76685524242239e-06	0	0	3.89874558774225e-07	1.32787197778556e-06	0	0	5.52983091522451e-05	0	0	1.65060732888845e-06	6.71060582106347e-07	2.67836555262269e-05	2.19712899512987e-07
"K03763"	2.7579294898198e-06	1.3445657157241e-06	1.27431943547666e-06	3.18884876216533e-06	2.61610166764775e-06	1.32248611615499e-06	1.75490060487583e-06	2.72394021921372e-05	2.74686613382103e-06	3.66076842450248e-06	2.01356474857667e-06	2.07384135131198e-06	1.67165505569994e-05	2.56533186018758e-06
"K03764"	0	2.94114512615969e-07	0	0	5.31171705759316e-07	2.39212302607997e-07	0	2.2320884440902e-06	0	0	0	3.80760244313731e-07	5.17672539259678e-07	0
"K03765"	0	0	0	0	0	0	0	6.79064783345918e-07	0	0	0	0	0	0
"K03767"	2.66144108939541e-06	0	4.5367531851458e-07	1.19393529372058e-06	6.74944922275713e-06	0	0	3.12684225990133e-06	0	0	5.05417270081257e-06	0	1.3207745256847e-06	0
"K03768"	1.00923514807115e-05	3.40923979643654e-06	3.64894057978642e-06	1.03629919874769e-05	4.50811089670735e-05	2.983809814038e-06	5.91847775684429e-06	8.39384011198633e-05	1.04079737758294e-05	9.89217129852926e-06	8.74544984845457e-06	7.50345539266806e-06	5.51795011958903e-05	8.14054992063021e-06
"K03769"	3.13882396258543e-07	0	2.82523790202366e-07	0	1.06423219563818e-05	6.44660954457803e-07	0	2.10477111123469e-05	0	0	0	0	1.27139209637098e-05	0
"K03770"	0	0	0	3.60564395588859e-07	9.67007473555515e-07	0	0	1.88495819389135e-06	0	0	0	0	8.56682816651397e-07	0
"K03771"	0	0	0	0	1.64072830542923e-06	0	0	1.36105836800899e-06	0	0	0	0	1.14206963002287e-06	0
"K03772"	0	0	0	4.05656726831152e-07	2.4472060545702e-05	0	0	9.70575746162213e-06	0	0	0	0	4.90039289232316e-06	0
"K03773"	7.98446033566995e-07	0	5.87560470912733e-07	9.60021040429325e-07	4.25867562996456e-06	4.76726141844999e-07	0	2.38373680673249e-06	0	0	0	3.74273058481194e-07	1.45565647738116e-06	0
"K03774"	4.52554098636073e-07	0	0	7.50604526744159e-07	2.09032483049521e-05	0	0	2.33291290143402e-05	0	0	0	0	1.41788156633774e-05	0
"K03775"	0	0	5.5925531148257e-07	1.22440913917282e-06	4.38386873601892e-05	3.0894959588974e-07	4.77472686283097e-07	4.37306528319301e-05	0	0	0	0	3.05455375604774e-05	0
"K03776"	0	0	0	0	1.15568086002043e-05	0	0	3.07015223105432e-06	0	0	0	2.4972436921442e-07	1.44644679079933e-06	0
"K03777"	2.80683754755328e-07	3.74745272201673e-07	1.42019649144046e-07	8.72159767266688e-07	2.59572643950699e-06	0	0	4.30536054393722e-05	0	0	0	2.22390142119224e-07	4.04203484723958e-06	0
"K03778"	2.04305092193539e-07	6.03980158366665e-07	6.39854126357129e-07	2.45758740702832e-06	1.65290246619632e-06	1.00212741829617e-06	6.0156375656589e-07	1.41006865617639e-05	6.06682464536274e-07	4.18804714161465e-07	5.54172775420775e-07	9.67649894427737e-07	2.18145764052814e-06	8.05484516867584e-07
"K03779"	7.56138364767575e-06	5.11734121111275e-06	3.40148815182895e-06	8.72508726877606e-06	5.12732927233199e-06	2.60934219600337e-06	3.83339231045625e-06	5.07901273984826e-06	4.76625999024686e-06	1.16058393582824e-05	7.89581301596728e-06	8.8487755258604e-06	1.11985336716939e-05	1.54562745911332e-05
"K03780"	3.4033548821847e-06	2.26673948926007e-06	2.05930926915111e-06	4.136543629478e-06	2.62201563481643e-06	1.98167992241098e-06	2.9786249714595e-06	2.40326447238635e-06	2.4191334390016e-06	4.70058939783674e-06	4.28268686069968e-06	3.67816216973128e-06	3.35187788455592e-06	6.68662282899399e-06
"K03781"	7.51646876212555e-07	0	2.67862792630238e-07	7.30082088851688e-07	4.31347860008594e-05	2.29848814698792e-07	0	0.000124169352284992	0	0	0	5.53436209831588e-07	6.57878335287871e-05	3.91045371397165e-07
"K03782"	0	0	0	1.00010535274753e-06	1.14429836780858e-05	0	0	1.23805575063647e-05	0	0	0	0	7.52212413314089e-06	6.74586483291899e-07
"K03783"	4.67445275620884e-07	0	4.53763959642654e-07	8.81887993106568e-07	0	0	5.19242736188509e-07	9.85832742330133e-07	0	0	0	0	1.09588303490848e-06	8.01755797103033e-07
"K03784"	1.23227667308688e-06	8.57507656886932e-07	3.53592923217277e-07	1.91909891179941e-06	7.52328319032101e-07	8.3415817893381e-07	0	2.9498047873141e-05	0	0	0	1.15634413914458e-06	1.58043235959139e-05	1.0161659979574e-06
"K03785"	5.0578987562483e-07	4.12168367971525e-07	3.29298505753002e-07	9.30467584514944e-07	0	0	0	3.07881147889769e-06	0	0	0	0	6.95830360163437e-07	3.22579583363582e-07
"K03786"	2.7766773826456e-06	0	1.21642373309588e-06	2.20181613926936e-06	2.38088037572048e-05	0	0	2.44705866019164e-05	0	1.31809102418072e-06	2.53688908162685e-06	6.44205710148262e-07	1.80089404607315e-05	1.09646741665192e-06
"K03787"	2.79246652110906e-07	2.50259300108255e-07	0	2.70431897370392e-07	2.09934144266055e-05	0	0	1.59823681237806e-05	0	0	0	2.56379514383563e-07	1.31710051520099e-05	0
"K03788"	0	0	1.39809404412497e-07	0	3.62794776331851e-07	0	0	4.08320342075922e-07	0	0	0	0	2.94660787724052e-07	0
"K03789"	8.55855985893086e-07	0	1.99062406704218e-07	1.54017804994893e-06	1.95776352139497e-06	0	0	1.54767676571861e-05	0	0	1.75424446837525e-06	0	8.60285043897387e-06	0
"K03790"	0	0	1.81903512604691e-07	0	4.13268323470625e-07	0	0	7.33804843646615e-07	0	0	4.78819129380577e-06	0	2.43581203980067e-07	0
"K03796"	0	0	0	2.14871006401652e-07	5.70314891043931e-07	0	0	1.06382781917474e-06	0	0	0	0	1.70690477478853e-07	0
"K03797"	7.83325294670399e-07	4.80864170707864e-07	3.12481248225075e-07	6.86147393759432e-07	3.46157370902012e-05	7.13448551112346e-07	0	3.4514772136062e-05	0	0	0	0	2.38266384574666e-05	0
"K03798"	6.71933837395505e-05	2.93345378527708e-05	2.86946182701951e-05	8.57123784166903e-05	0.000112242889699802	2.04573970914027e-05	5.21246997526575e-05	0.000111358585454546	5.21236555319094e-05	7.7960856038848e-05	9.20429285071245e-05	6.44987935086114e-05	9.78027450682357e-05	7.68620860742417e-05
"K03799"	5.29724276089639e-06	0	4.71968443570208e-07	1.23946488984778e-06	5.22784637803657e-05	4.69604360803375e-07	0	4.35971035824905e-05	0	6.61250780412144e-07	6.87543839318741e-06	6.61681430287643e-07	3.73823106559112e-05	6.81818524376426e-07
"K03800"	8.45951502461866e-07	0	0	8.47743343224725e-07	2.4014639872714e-06	3.30816195209282e-07	0	4.07119753732132e-05	0	0	2.19824355169192e-06	1.24154798098532e-06	2.2070817682519e-05	1.35555961507049e-07
"K03801"	2.66249994970073e-07	0	2.97229639419732e-07	9.44787325937469e-07	2.13134434678027e-05	0	0	2.78370228365772e-05	0	0	0	3.06349380143468e-07	1.40138195652493e-05	3.53314530486639e-07
"K03802"	0	0	0	0	1.61156115735791e-05	0	0	4.45056053942433e-06	0	0	0	0	2.00763058333442e-06	0
"K03803"	0	0	0	0	0	0	0	1.04291805763235e-06	0	0	0	0	0	0
"K03804"	0	2.6670554631297e-07	0	0	2.847842754802e-07	0	0	8.8429682351935e-07	0	0	0	3.85679581084315e-07	3.03212112717894e-07	0
"K03805"	0	0	0	2.71935277358728e-07	2.66095381971938e-07	0	0	5.15320621239672e-07	0	0	0	0	0	0
"K03806"	0	0	0	3.6328421368009e-07	8.77647196386377e-06	0	2.97252341148155e-07	1.40084455000013e-05	0	0	0	0	1.08918944798347e-05	0
"K03807"	0	0	0	3.84736910772271e-07	8.22680920941463e-07	0	0	6.79640450207788e-07	0	0	0	0	0	0
"K03808"	0	0	0	3.61972283110857e-07	1.62522988888149e-06	2.39219233896419e-07	0	2.15038281639744e-06	0	0	0	3.40695265691865e-07	9.44762989971652e-07	0
"K03809"	3.59600413252859e-07	0	1.34501777222316e-07	2.80216137778938e-07	2.1413059678481e-05	0	0	2.31921446651478e-05	0	0	0	0	1.72649483697648e-05	0
"K03810"	0	0	0	0	3.23619177847754e-07	0	0	7.67577076917583e-07	0	0	0	0	0	0
"K03811"	6.41992954484143e-07	7.10853775280882e-07	3.34715577496711e-07	1.38007990844208e-06	1.51218415039852e-06	0	0	4.06039760627722e-06	0	0	0	3.41385664989683e-07	3.26229206830936e-06	0
"K03812"	0	0	1.79539437336173e-07	0	1.00563685166567e-06	0	0	6.90047928167577e-07	0	0	0	0	2.51936982264374e-07	0
"K03814"	0	0	0	0	4.26887287849524e-06	0	0	3.66011932312728e-06	0	0	0	0	3.11579843281016e-06	0
"K03815"	0	0	0	0	8.80737401336832e-07	0	0	3.87479451362956e-07	0	0	0	0	0	0
"K03816"	2.38388791762722e-06	8.66287154120032e-07	3.85494206205512e-07	1.54158596909777e-06	1.47892922604006e-05	3.66883926303774e-07	4.79389917406238e-07	5.94790717301606e-05	5.8838820911023e-07	1.23374694336227e-06	4.77890963984821e-06	0	2.74173109920518e-05	1.30601114375829e-06
"K03817"	0	0	0	0	0	0	0	1.40903401028705e-06	0	0	0	2.19608782352828e-07	0	0
"K03818"	0	0	0	0	0	0	0	3.60586280372635e-07	0	0	0	0	0	0
"K03819"	0	0	0	0	0	0	0	6.81198482502766e-07	0	0	0	0	0	0
"K03820"	3.92494311197565e-07	0	0	0	7.2652145823602e-06	0	0	1.32365380598102e-05	0	0	0	0	9.039921943412e-06	0
"K03821"	0	0	0	0	7.78066240304211e-06	0	0	1.06699407568334e-06	0	0	0	0	1.12904581165147e-06	0
"K03823"	8.91925332862071e-07	1.16855824200648e-06	3.26318199392175e-07	7.15710568442288e-07	1.58827597275188e-06	6.71818506543852e-07	0	6.61674957431174e-06	0	0	2.70375532287584e-06	2.41419575163217e-07	9.58279638086412e-07	1.90429642496785e-07
"K03824"	0	0	0	4.16404059030697e-07	6.13388475670889e-07	0	0	9.23612625706881e-07	0	0	0	0	0	0
"K03825"	0	0	0	4.33421337555212e-07	0	0	0	6.12436184153465e-07	0	0	0	0	2.20826670688992e-07	0
"K03826"	0	0	0	4.87734112400847e-07	4.75743200993715e-07	0	0	6.82878427169997e-07	0	0	0	0	0	0
"K03827"	0	0	0	2.9157668512183e-07	3.1358657451759e-07	0	0	4.22105825705301e-06	0	0	0	0	1.56864583075037e-07	0
"K03828"	0	0	0	3.32915039861006e-07	4.84420398770576e-07	0	0	3.35686664644218e-07	0	0	0	0	4.26814815469526e-07	0
"K03830"	0	0	0	2.84454043961429e-07	0	0	0	4.43299200482406e-07	0	0	0	0	0	0
"K03831"	0	0	0	6.37077265629239e-07	1.73364799732288e-05	0	0	6.04399215530646e-06	0	0	0	4.81696193899115e-07	2.01651681441324e-06	0
"K03832"	0	0	0	2.74828297349719e-07	1.29896461968106e-05	0	0	5.97876543964529e-06	0	0	0	0	3.5044390180416e-06	0
"K03833"	0	0	0	0	6.30417398817734e-06	0	0	2.07844612158846e-06	0	0	0	0	7.86604043545537e-07	0
"K03834"	0	0	0	0	0	0	0	7.88238421563633e-07	0	0	0	0	0	0
"K03835"	0	0	0	3.27291844270441e-07	3.97187948495496e-07	0	0	1.35151654070395e-06	0	0	0	2.5653782559663e-07	0	0
"K03836"	0	0	0	0	0	0	0	4.36569326274098e-07	0	0	0	0	0	0
"K03837"	0	0	0	0	6.8566981994572e-07	0	0	2.04115493935341e-06	0	0	0	2.46061182641871e-07	2.62238926294339e-07	0
"K03838"	0	0	0	0	3.69957979783958e-07	0	0	1.0741915127864e-06	0	0	0	0	0	0
"K03839"	0	0	0	0	5.00980592605254e-07	0	0	1.98576158516455e-06	0	0	0	0	2.62118561442983e-07	0
"K03840"	0	0	0	0	4.59120690393638e-07	0	0	8.8918943854786e-07	0	0	0	0	0	0
"K03841"	4.21769476948168e-07	5.03475536944137e-07	3.66157338851414e-07	6.0392773346175e-07	3.77633527065663e-05	4.1386385797011e-07	3.28905432386187e-07	3.64226242700839e-05	0	0	2.97372360999303e-07	4.22973334190328e-07	2.22400364810639e-05	0
