"BulkRAG1"	"BulkRAG2"	"BulkRAG3"	"BulkTP1"	"BulkTP2"	"BulkTP3"	"RAG1"	"RAG10"	"RAG12"	"RAG2"	"RAG3"	"RAG4"	"RAG5"	"RAG6"	"RAG7"	"RAG8"	"RTP1"	"RTP10"	"RTP11"	"RTP12"	"RTP2"	"RTP3"	"RTP4"	"RTP5"	"RTP6"	"RTP7"	"RTP9"
"K02557"	0.000400414546824948	0.000294321329639889	0.000471139256292827	0.000391552802372958	0.000230164311744773	0.000404739583118229	0.000394933009488266	0.000544711756695415	0.000393247789801774	0.000456066573873901	0.000434266390091335	0.000423773150570263	0.0012031110751033	0.000265464448360299	0.000475619988603068	0.000463406737807007	0.00042272499097306	0.000336757029802997	0.0003688105858606	0.000527479433913561	0.000331299522376522	0.00025553830126	0.000261874556268113	0.000358610069559806	0.000249162537028321	0.000307591247725649	0.000221608092606111
"K10564"	0	0	0	0	1.02295249664344e-05	0	0	1.06806226803023e-05	7.28236647781063e-06	1.18458850356857e-05	0	5.2317672909909e-06	0.00052661427529774	4.57697324759137e-06	8.97396204911449e-06	0	0	0	0	0.000101006700111107	0	1.96567924046154e-05	0	0	0	1.04268219568017e-05	0
"K10565"	1.17768984360279e-05	8.65650969529086e-06	0	7.38778872401807e-06	0	8.25999149220876e-06	9.87332523720664e-06	0	0	1.77688275535286e-05	4.6198552137376e-06	2.09270691639636e-05	0.000437494936401199	4.57697324759137e-06	2.69218861473435e-05	1.26960750084111e-05	0	6.2362412926481e-06	4.98392683595405e-06	2.24459333580239e-05	0	0	5.81943458373584e-06	1.05473549870531e-05	0	0	0
"K13527"	0.000683060109289617	0.000510734072022161	0.00056813851494135	0.000424797851631039	0.000585640304328368	0.000615369366169553	0.000523286237571952	0.000576753624736322	0.00045878908810207	0.000574525424230758	0.000374208272312746	0.000449931987025217	0.000170136919711577	0.000421081538778406	0.000430750178357496	0.000495146925328035	0.000766189046138671	0.00052384426858244	0.000463505195743726	0.000662155034061704	0.000565970017393225	0.00094352603542154	0.000477193635866339	0.000379704779533912	0.000609063979402564	0.000709023893062514	0.000756074668891438
"K07669"	0.000730167703033729	0.000666551246537396	0.000678994810539662	0.000672288773885644	0.000616328879227671	0.000569939412962405	0.000691132766604465	0.000699580785559798	0.000837472144948222	0.000734444872212515	0.00078999524154913	0.000617348540336926	0.000234950984363607	0.000576698629196512	0.000632664324462572	0.00083159291305093	0.000642894257104862	0.000573734198923625	0.000637942635002118	0.000718269867456764	0.00078223498338901	0.00094352603542154	0.00058776289295732	0.000632841299223187	0.000539852163561363	0.000625609317408101	0.000651788507665033
"K07653"	0.000400414546824948	0.000242382271468144	0.000256355183571097	0.000380471119286931	0.000511476248321719	0.000297359693719515	0.000335693058065026	0.000464607086593148	0.000305859392068046	0.000438297746320372	0.000425026679663859	0.000591189703881971	0.000157984282589322	0.000352426940064535	0.000300627728645336	0.000488798887823829	0.00046675884419942	0.000473954338241255	0.000378778439532508	0.00034791196704937	0.00051995619484093	0.000511076602520001	0.000395721551694037	0.000464083619430337	0.000470640347720163	0.000469206988056075	0.000378037334445719
"K14205"	8.24382890521952e-05	0.000147160664819945	6.92851847489451e-05	5.91023097921446e-05	5.6262387315389e-05	0.000111509885144818	0.000113543240227876	5.87434247416624e-05	7.28236647781063e-05	0.0001658423904996	6.00581177785888e-05	9.9403578528827e-05	0.000773717896783602	3.20388127331396e-05	8.07656584420304e-05	0.000139656825092523	7.04541651621767e-05	7.48348955117771e-05	7.47589025393107e-05	8.97837334320954e-05	9.20276451045894e-05	0.000117940754427692	0.000168763602928339	0.000131841937338164	0.000110738905345921	4.17072878272067e-05	6.51788507665033e-05
"K11783"	1.17768984360279e-05	8.65650969529086e-06	4.84996293242616e-05	7.38778872401807e-06	1.79016686912602e-05	2.89099702227307e-05	1.97466504744133e-05	1.06806226803023e-05	0	5.92294251784286e-06	3.69588417099008e-05	2.09270691639636e-05	0	1.83078929903655e-05	8.97396204911449e-06	1.90441125126167e-05	2.64203119358163e-05	0	9.9678536719081e-06	1.12229666790119e-05	0	0	0	1.05473549870531e-05	1.38423631682401e-05	5.21341097840084e-06	1.30357701533007e-05
"K00116"	0.00016487657810439	9.52216066481995e-05	0.000256355183571097	8.49595703262078e-05	0.000153442874496516	0.000161069834098071	0.000108606577609273	0.000128167472163627	9.46707642115382e-05	0.000130304735392543	9.70169594884896e-05	0.000130794182274772	5.67123065705258e-05	0.000105270384694601	0.000152557354834946	7.61764500504669e-05	0.000184942183550714	0.000180850997486795	0.000119614244062897	6.73378000740716e-05	0.000197859436974867	0.000137597546832308	6.98332150048301e-05	0.000189852389766956	5.53694526729603e-05	0.000177255973265629	0.000208572322452811
"K01000"	0.0015192198982476	0.0011340027700831	0.0011362770298827	0.00135196533649531	0.00133495300811969	0.00134637861323003	0.00130327893131128	0.00121759098555446	0.00120887283531656	0.00121420321615779	0.00144601468189987	0.00137595479753061	0.000935753058413676	0.00119916699086894	0.00126532864892514	0.00138387217591682	0.00125056143162864	0.00135950060179728	0.00133070846519973	0.00120085743465428	0.00129298841371948	0.00129734829870462	0.00122208126258453	0.00120239846852406	0.00128733977464633	0.00151710259471464	0.00123839816456356
"K05366"	0.00140145091388732	0.00154085872576177	0.00146884591667764	0.00186541665281456	0.00197685569976344	0.00164786830269565	0.00165378197723211	0.00146324530720141	0.0013035435995281	0.00172949921521012	0.00176478469164776	0.00138641833211259	0.00209835534310945	0.00147378538572442	0.00156146939654592	0.00150448488849672	0.00187584214744295	0.00167754890772234	0.00166961549004461	0.00147020863495056	0.00204761510357711	0.00155288659996462	0.00189131623971415	0.00182996609025372	0.00181334957503945	0.00163701104721786	0.00212483053498801
"K05365"	0.000200207273412474	0.000112534626038781	0.00021478407272173	0.000162531351928398	0.000207147880570296	0.00016932982559028	0.00017771985426972	0.000176230274224987	0.000218470994334319	0.000302070068409986	0.000226372905473142	0.000230197760803599	7.29158227335332e-05	0.000283772341350665	0.000210888108154191	0.000139656825092523	0.000158521871614898	0.00016214227360885	0.000119614244062897	0.000123452633469131	0.00017485252569872	0.000294851886069231	0.000162944168344604	0.000263683874676328	0.000318374352869522	0.000151188918373624	0.000182500782146209
"K05515"	0.000953928773318259	0.000761772853185596	0.000789851106137975	0.000675982668247653	0.00081836199731475	0.000636019344900075	0.000923155909678821	0.00084910950308403	0.000771930846647927	0.000864749607605058	0.000850053359327719	0.000753374489902689	0.000315968565178644	0.000892509783280317	0.000951239977206136	0.000882377213084575	0.000686928110331223	0.000798238885458956	0.000642926561838072	0.000617263167345656	0.000681004573773962	0.000707644526566155	0.000727429322966981	0.000622293944236134	0.000567536889897843	0.00080807870165213	0.000651788507665033
"K11085"	0.0012247974373469	0.000969529085872576	0.00129563295480527	0.00124853629435905	0.00115337893996548	0.00137528858345276	0.00127859561821826	0.00113214600411204	0.00124528466770562	0.00122604910119347	0.00124274105249541	0.00121900177880088	0.00072510734829458	0.00110305055266952	0.00124289374380236	0.001142646750757	0.00124175466098336	0.000985326124238399	0.00116623887961325	0.00126819523472835	0.00106752068321324	0.00102215320504	0.00125117843550321	0.00108110388617295	0.00103817723761801	0.00107917607252897	0.00106893315257065
"K10924"	2.35537968720558e-05	2.59695290858726e-05	2.77140738995781e-05	0	2.55738124160859e-06	1.23899872383131e-05	0	2.67015567007557e-05	0	0	0	5.2317672909909e-06	0	0	0	6.34803750420557e-06	8.80677064527209e-06	3.74174477558886e-05	0	0	9.20276451045894e-06	0	0	0	0	5.21341097840084e-06	0
"K10925"	0	0	0	0	0	0	4.93666261860332e-06	5.34031134015113e-06	0	0	4.6198552137376e-06	0	0	0	4.48698102455725e-06	0	0	1.24724825852962e-05	9.9678536719081e-06	0	0	0	0	0	0	0	0
"K10926"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.80677064527209e-06	0	0	0	0	0	0	0	0	0	0
"K10117"	3.53306953080837e-05	8.65650969529086e-05	5.54281477991561e-05	6.27962041541536e-05	6.13771497986062e-05	6.60799319376701e-05	5.43032888046365e-05	3.20418680409068e-05	7.28236647781063e-06	5.33064826605858e-05	2.3099276068688e-05	3.66223710369363e-05	0.000214696589159848	5.49236789710964e-05	3.14088671719007e-05	2.53921500168223e-05	6.16473945169046e-05	7.48348955117771e-05	7.47589025393107e-05	5.61148333950597e-05	6.44193515732126e-05	1.96567924046154e-05	4.65554766698868e-05	6.32841299223187e-05	4.15270895047202e-05	6.77743427192109e-05	0.000117321931379706
"K10118"	5.88844921801394e-05	0.000129847645429363	0.000124713332548101	0.000107122936498262	6.64919122818234e-05	8.6729910668192e-05	0.000128353228083686	9.07852927825692e-05	0.000152929696034023	6.51523676962715e-05	0.000101636814702227	0.0001150988804018	0.000336222960382403	5.0346705723505e-05	0.000107687544589374	8.25244875546725e-05	0.000105681247743265	0.000137197308438258	0.000129582097734805	0.000112229666790119	0.00017025114344349	0.000137597546832308	9.89303879235094e-05	0.000147662969818744	0.000235320173860081	8.86279866328143e-05	9.12503910731046e-05
"K10119"	0.000105992085924251	8.65650969529086e-05	8.31422216987342e-05	5.91023097921446e-05	7.92788184898664e-05	3.30399659688351e-05	4.44299635674299e-05	5.34031134015113e-05	5.09765653446744e-05	6.51523676962715e-05	6.9297828206064e-05	7.84765093648635e-05	3.24070323260147e-05	9.61164381994187e-05	6.28177343438015e-05	1.90441125126167e-05	4.40338532263604e-05	3.11812064632405e-05	4.98392683595405e-05	3.36689000370358e-05	5.06152048075242e-05	7.86271696184617e-05	4.07360420861509e-05	3.16420649611594e-05	2.76847263364802e-05	5.73475207624092e-05	3.9107310459902e-05
"K10112"	0.0014367816091954	0.00161876731301939	0.00136491813955422	0.00191343727952068	0.00187967521258232	0.00182132812403203	0.00131315225654848	0.00151130810926277	0.00170407375580769	0.00129712441140759	0.00143677497147239	0.00125562414983782	0.00109778822004375	0.00151955511820033	0.00139993807966186	0.00143465647595046	0.00193748954195986	0.00185216366391648	0.00182411722195918	0.00157121533506167	0.001624287936096	0.00194602244805693	0.00178074698262317	0.00179832402529256	0.00188256139088065	0.00174127926678588	0.00177286474084889
"K04480"	0	0	0	3.69389436200904e-06	2.55738124160859e-06	0	9.87332523720664e-06	0	0	0	0	0	0	0	4.48698102455725e-06	0	0	0	0	1.12229666790119e-05	0	1.96567924046154e-05	0	0	0	5.21341097840084e-06	0
"K10714"	5.88844921801394e-05	7.79085872576177e-05	1.3857036949789e-05	8.49595703262078e-05	7.67214372482578e-05	9.91198979065052e-05	1.97466504744133e-05	5.34031134015113e-06	8.73883977337276e-05	0	2.77191312824256e-05	2.61588364549545e-05	1.62035161630074e-05	1.37309197427741e-05	1.34609430736717e-05	6.34803750420557e-06	9.68744770979929e-05	4.98899303411848e-05	8.97106830471729e-05	0	8.28248805941305e-05	0.000176911131641539	4.65554766698868e-05	5.27367749352656e-05	0.000124581268514161	5.21341097840084e-05	9.12503910731046e-05
"K03814"	0.000176653476540418	0.00010387811634349	0.00013857036949789	0.00019208250682447	0.00021737740553673	0.00016932982559028	0.000167846529032513	0.000144188406184081	0.000152929696034023	0.000242840643231557	0.000258711891969306	0.000193575389766663	0.000700802074050069	0.00020138682289402	0.000224349051227862	0.000190441125126167	0.000193748954195986	0.000218268445242683	0.0001844052929303	0.000190790433543203	0.000234670495016703	0.000412792640496924	0.000279332860019321	0.000263683874676328	0.000124581268514161	0.000276310781855244	0.000286786943372614
"K14067"	7.06613906161673e-05	2.59695290858726e-05	6.23566662740506e-05	0.000158837457566389	0.00016367239946295	9.49899021604008e-05	1.97466504744133e-05	1.60209340204534e-05	5.8258931822485e-05	2.96147125892143e-05	5.08184073511136e-05	4.70859056189181e-05	4.05087904075184e-06	5.0346705723505e-05	2.24349051227862e-05	2.53921500168223e-05	0.000123294789033809	0.000180850997486795	0.000124598170898851	0.000134675600148143	0.000216264965995785	0.000117940754427692	0.000168763602928339	6.85578074158453e-05	0.000152265994850641	0.000119908452503219	6.51788507665033e-05
"K08692"	0	3.46260387811634e-05	2.77140738995781e-05	0.000110816830860271	0.000107410012147561	0.000156939838351966	2.96199757116199e-05	1.60209340204534e-05	0	4.73835401427429e-05	7.85375386335392e-05	0	3.64579113667666e-05	5.49236789710964e-05	0	2.53921500168223e-05	0.000158521871614898	4.98899303411848e-05	9.46946098831269e-05	3.36689000370358e-05	6.44193515732126e-05	7.86271696184617e-05	0.000116388691674717	0.000121294582351111	0.000166108358018881	5.73475207624092e-05	0.000312858483679216
"K00009"	9.42151874882231e-05	4.32825484764543e-05	4.15711108493671e-05	1.84694718100452e-05	5.11476248321719e-06	8.25999149220876e-06	9.87332523720664e-06	1.60209340204534e-05	7.28236647781063e-06	3.55376551070572e-05	1.84794208549504e-05	2.09270691639636e-05	2.02543952037592e-05	1.83078929903655e-05	1.34609430736717e-05	4.4436262529439e-05	3.52270825810883e-05	1.87087238779443e-05	4.98392683595405e-06	0	4.60138225522947e-06	3.93135848092308e-05	0	1.58210324805797e-05	0	0	7.82146209198039e-05
"K08963"	0.000753721499905785	0.00090893351800554	0.000838350735462236	0.00129286302670316	0.00110478869637491	0.00121008875360858	0.000947839222771837	0.000982617286587808	0.00104137840632692	0.000852903722569373	0.000988649015739847	0.0010934393638171	0.000279510653811877	0.00101151108771769	0.00100508374950082	0.00118073497578224	0.001294595284855	0.00106639726104282	0.001410451294575	0.00118963446797526	0.000961688891342959	0.00131700509110923	0.00109987313632607	0.00130259834090106	0.00110738905345921	0.00128249910068661	0.00146000625716967
"K08964"	5.88844921801394e-05	1.73130193905817e-05	2.07855554246835e-05	3.32450492580813e-05	4.34754811073461e-05	5.3689944699357e-05	7.89866018976531e-05	1.06806226803023e-05	8.01060312559169e-05	1.18458850356857e-05	7.85375386335392e-05	5.75494402008999e-05	3.64579113667666e-05	6.40776254662792e-05	3.5895848196458e-05	3.80882250252335e-05	5.28406238716325e-05	6.2362412926481e-05	5.98071220314486e-05	0.000101006700111107	0.000110433174125507	3.93135848092308e-05	5.81943458373584e-05	5.80104524287922e-05	8.30541790094405e-05	2.60670548920042e-05	1.30357701533007e-05
"K09880"	2.35537968720558e-05	1.73130193905817e-05	4.15711108493671e-05	9.23473590502259e-05	5.6262387315389e-05	5.3689944699357e-05	2.46833130930166e-05	1.06806226803023e-05	4.36941988668638e-05	4.73835401427429e-05	6.46779729923264e-05	5.2317672909909e-06	2.43052742445111e-05	1.37309197427741e-05	4.93567912701297e-05	2.53921500168223e-05	2.64203119358163e-05	8.73073780970733e-05	5.98071220314486e-05	4.48918667160477e-05	7.8223498338901e-05	5.89703772138462e-05	5.81943458373584e-05	3.16420649611594e-05	4.15270895047202e-05	3.64938768488059e-05	6.51788507665033e-05
"K08967"	5.88844921801394e-05	0	4.15711108493671e-05	3.32450492580813e-05	2.55738124160859e-05	4.12999574610438e-05	3.94933009488266e-05	3.73821793810579e-05	1.45647329556213e-05	4.14605976249001e-05	1.84794208549504e-05	2.09270691639636e-05	2.43052742445111e-05	1.83078929903655e-05	3.5895848196458e-05	5.07843000336446e-05	4.40338532263604e-05	1.87087238779443e-05	2.49196341797702e-05	1.12229666790119e-05	2.76082935313768e-05	0	4.07360420861509e-05	0.000100199872377005	8.30541790094405e-05	1.56402329352025e-05	0
"K08969"	5.88844921801394e-05	6.0595567867036e-05	4.15711108493671e-05	6.27962041541536e-05	6.39345310402148e-05	4.95599489532526e-05	4.44299635674299e-05	6.40837360818136e-05	3.64118323890531e-05	5.92294251784286e-05	4.6198552137376e-05	7.32447420738726e-05	4.05087904075184e-06	7.32315719614619e-05	6.28177343438015e-05	4.4436262529439e-05	7.04541651621767e-05	5.61261716338329e-05	7.97428293752648e-05	8.97837334320954e-05	5.06152048075242e-05	0.000137597546832308	6.40137804210943e-05	4.7463097441739e-05	5.53694526729603e-05	9.38413976112151e-05	0.000117321931379706
"K00899"	3.53306953080837e-05	3.46260387811634e-05	1.3857036949789e-05	4.43267323441084e-05	3.32459561409117e-05	1.65199829844175e-05	4.93666261860332e-06	0	4.36941988668638e-05	2.36917700713715e-05	5.08184073511136e-05	4.70859056189181e-05	2.83561532852629e-05	2.74618394855482e-05	4.48698102455725e-06	3.17401875210279e-05	0	3.11812064632405e-05	2.99035610157243e-05	1.12229666790119e-05	5.98179693179831e-05	1.96567924046154e-05	6.98332150048301e-05	3.16420649611594e-05	6.92118158412004e-05	1.56402329352025e-05	9.12503910731046e-05
"K01243"	3.53306953080837e-05	2.59695290858726e-05	1.3857036949789e-05	2.21633661720542e-05	7.16066747650406e-05	4.12999574610438e-05	4.93666261860332e-05	6.94240474219647e-05	2.91294659112425e-05	0.000100690022803329	7.39176834198016e-05	3.66223710369363e-05	0.000194442193956088	5.0346705723505e-05	7.1791696392916e-05	3.17401875210279e-05	1.76135412905442e-05	7.48348955117771e-05	4.48553415235864e-05	3.36689000370358e-05	7.8223498338901e-05	7.86271696184617e-05	8.14720841723018e-05	1.05473549870531e-05	6.92118158412004e-05	6.25609317408101e-05	3.9107310459902e-05
"K08965"	0	2.59695290858726e-05	0	0	0	0	0	1.60209340204534e-05	1.45647329556213e-05	1.18458850356857e-05	1.84794208549504e-05	5.2317672909909e-06	0	1.83078929903655e-05	4.48698102455725e-06	0	8.80677064527209e-06	2.49449651705924e-05	4.98392683595405e-06	0	0	0	1.16388691674717e-05	1.05473549870531e-05	0	1.04268219568017e-05	0
