"BulkAG1"	"BulkAG2"	"BulkAG3"	"BulkTP1"	"BulkTP2"	"BulkTP3"	"RAG1"	"RAG10"	"RAG12"	"RAG2"	"RAG3"	"RAG4"	"RAG5"	"RAG6"	"RAG7"	"RAG8"	"RTP1"	"RTP10"	"RTP11"	"RTP12"	"RTP2"	"RTP3"	"RTP4"	"RTP5"	"RTP6"	"RTP7"	"RTP9"
"111659"	0.000443524541691307	0.000317589946009709	0.000121491920787268	9.45715906941555e-05	0.000126418254795993	0	0.000130590923930787	0.000123548307388189	0.000279857272790877	9.75102385750504e-05	3.60893572485474e-05	0.000160901045856798	9.89315393747527e-05	8.92283532015133e-06	0.000211193241816262	4.28265524625268e-05	3.19672655201074e-05	6.21523353740017e-05	0	9.71722864639005e-05	3.69058163566578e-05	0.000176709666018731	4.7395611166406e-05	5.92083839071613e-05	9.94596028246527e-05	7.35456350665588e-05	0
"4380621"	0	0	0	3.15238635647185e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.85861432319502e-05	0	0	0	0	3.31532009415509e-05	0	3.15487270088652e-05
"541275"	7.39207569485512e-05	9.07399845742026e-05	6.07459603936338e-05	0	0	0	0.000228534116878877	0.000494193229552755	0.000419785909186315	0.000292530715725151	0.000793965859468043	0.000281576830249397	0.000395726157499011	8.92283532015133e-06	8.44772967265047e-05	0.000107066381156317	0	0	0	0	0	0	0	0	0	0	0
"287021"	0	0	0	3.15238635647185e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31532009415509e-05	0	0
"114130"	0.000517445298639858	0.000771289868880722	0.000485967683149071	3.15238635647185e-05	3.16045636989981e-05	7.57747973024172e-05	0.000522363695723147	0.00032946215303517	0.000419785909186315	0.000455047780016902	0.000577429715976758	0.000764279967819791	0.000741986545310645	5.3537011920908e-05	0.000422386483632524	6.42398286937901e-05	3.19672655201074e-05	9.32285030610025e-05	6.6509261414652e-05	4.85861432319502e-05	0	0.000212051599222477	9.4791222332812e-05	5.92083839071613e-05	0.000232072406590856	0	6.30974540177304e-05
"95835"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53419332037462e-05	0	0	0	0	0
"141905"	0	0	0	0	0	0	0	0	6.99643181977192e-05	0	0	0	0	0	0	0	0	0	3.3254630707326e-05	0	0	0	0	0	0	0	3.15487270088652e-05
"573258"	0.000295683027794205	0.000499069915158114	0.000303729801968169	9.45715906941555e-05	3.16045636989981e-05	3.78873986512086e-05	0.000489715964740451	0.000617741536940944	0.000489750227384034	0.000260027302866801	0.000505251001479664	0.000362027353177796	9.89315393747527e-05	2.6768505960454e-05	0.000337909186906019	2.14132762312634e-05	3.19672655201074e-05	6.21523353740017e-05	3.3254630707326e-05	0	7.38116327133156e-05	3.53419332037462e-05	4.7395611166406e-05	0	9.94596028246527e-05	0.000147091270133118	0.000220841089062056
"1144738"	0	0	0	3.15238635647185e-05	0	7.57747973024172e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	4.85861432319502e-05	0	0	4.7395611166406e-05	0	0	0	3.15487270088652e-05
"4469924"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3254630707326e-05	0	0	0	0	0	0	0	0
"4341662"	0	0	0	0.000157619317823592	0.000189627382193989	0.000113662195953626	0	0	0	0	0	0	0	0	4.22386483632524e-05	0	0	0.000248609341496007	0.000199527784243956	9.71722864639005e-05	0.000147623265426631	0.000247393532426224	0.000189582444665624	0.000266437727582226	6.63064018831018e-05	0.000147091270133118	0.000252389816070922
"225058"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96041919535806e-05	0	0	0
"214730"	0	0	0	0	0	0	3.26477309826967e-05	4.11827691293963e-05	0	0	0	0	4.94657696873763e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"308684"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15487270088652e-05
"248417"	0	0	0	0	3.16045636989981e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69058163566578e-05	0	0	0	0	0	0
"151855"	0	0	0	9.45715906941555e-05	3.16045636989981e-05	0	0	0	0	0	0	4.02252614641995e-05	0	0	0	0	6.39345310402148e-05	3.10761676870008e-05	0	0	0	7.06838664074925e-05	0	5.92083839071613e-05	3.31532009415509e-05	7.35456350665588e-05	3.15487270088652e-05
"817115"	0	0	0	0	0	0	3.26477309826967e-05	0	0	0	3.60893572485474e-05	0	0	0	0	0	3.19672655201074e-05	0	0	0	3.69058163566578e-05	0	0	0	0	0	0
"110291"	0	4.53699922871013e-05	0	0	6.32091273979963e-05	0	0	4.11827691293963e-05	0	6.50068257167002e-05	3.60893572485474e-05	0	0	1.78456706403027e-05	0	0	0	0	0	4.85861432319502e-05	3.69058163566578e-05	0	0	2.96041919535806e-05	9.94596028246527e-05	0	0
"321721"	0.000221762270845653	0	0	0	9.48136910969944e-05	3.78873986512086e-05	3.26477309826967e-05	0	0	0	3.60893572485474e-05	0	0	0	0	0	0	0.000124304670748003	3.3254630707326e-05	4.85861432319502e-05	0	3.53419332037462e-05	9.4791222332812e-05	2.96041919535806e-05	6.63064018831018e-05	7.35456350665588e-05	3.15487270088652e-05
"359069"	7.39207569485512e-05	9.07399845742026e-05	6.07459603936338e-05	3.15238635647185e-05	0	0	0.000228534116878877	0.00032946215303517	6.99643181977192e-05	6.50068257167002e-05	0.000180446786242737	0.000160901045856798	9.89315393747527e-05	0	0.000126715945089757	2.14132762312634e-05	6.39345310402148e-05	3.10761676870008e-05	0	0	0	0	0	0	3.31532009415509e-05	0	0
"4361041"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3254630707326e-05	0	0	3.53419332037462e-05	0	0	0	0	0
"150180"	0	9.07399845742026e-05	0	0	0	0	3.26477309826967e-05	0	0	0	0	0	4.94657696873763e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"214595"	0	0.000317589946009709	0	3.15238635647185e-05	0	0	0.000163238654913484	0.000205913845646981	0.000139928636395438	0.0001300136514334	0.000324804215236927	0.000321802091713596	0.000346260387811634	8.92283532015133e-06	0.000126715945089757	2.14132762312634e-05	0	3.10761676870008e-05	0	4.85861432319502e-05	0	0	0	8.88125758607419e-05	3.31532009415509e-05	7.35456350665588e-05	0
"639323"	7.39207569485512e-05	0	0	0	0	0	0	0	0	3.25034128583501e-05	0	0	0	0	4.22386483632524e-05	0	0	0	0	0	0	0	0	0	0	0	0
"441635"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69058163566578e-05	0	0	0	0	0	0
"852162"	0	0	0	0	0	0	6.52954619653934e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"733009"	0	0	0	0	0	0	0	0	0	0	0	0	4.94657696873763e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4335779"	0.000147841513897102	0.000226849961435507	0.000242983841574535	0	6.32091273979963e-05	0	0.00029382957884427	0.000288279383905774	0	0.000227523890008451	0.000252625500739832	0.000201126307320998	0.000197863078749505	1.78456706403027e-05	4.22386483632524e-05	8.56531049250535e-05	6.39345310402148e-05	0	0	4.85861432319502e-05	3.69058163566578e-05	0	0	0	0	0	3.15487270088652e-05
"510406"	0	0	6.07459603936338e-05	0	0	0	0	0.000205913845646981	0	0	0	0	0	0	0	0	0	0.000124304670748003	9.9763892121978e-05	9.71722864639005e-05	3.69058163566578e-05	3.53419332037462e-05	0	8.88125758607419e-05	0	0	3.15487270088652e-05
"4369158"	0	0	0	0	0	0	0	0	6.99643181977192e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"55975"	0	0	0	3.15238635647185e-05	0	0	0	0	0	3.25034128583501e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"525805"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22386483632524e-05	0	3.19672655201074e-05	0	0	0	3.69058163566578e-05	3.53419332037462e-05	0	0	0	3.67728175332794e-05	3.15487270088652e-05
"546268"	0	0	6.07459603936338e-05	3.15238635647185e-05	0	0	0	0	0	3.25034128583501e-05	0	0	0	0	0	0	0	0	0	0	0	3.53419332037462e-05	0	2.96041919535806e-05	0	0	0
"166367"	0	0	0	0	3.16045636989981e-05	0	0	0	0	0	0	0	0	0	0	0	0	3.10761676870008e-05	0	0	0	0	0	0	0	0	0
"255859"	0	0	0	0.000220667044953029	0.000126418254795993	0.000416761385163295	0	0	0	0	0	0	0	0	0	0	0.000191803593120644	0.000310761676870008	0.000232782414951282	0.000242930716159751	0.000184529081783289	0.000494787064852447	0.000189582444665624	0.000207229343675064	0.000265225607532407	0.000183864087666397	0.000283938543079787
"100757"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3254630707326e-05	0	0	0	0	0	0	0	0
"153982"	0.000739207569485512	4.53699922871013e-05	0.000121491920787268	0.000819620452682681	0.000821718656173951	0.000871410168977798	0.000326477309826967	0.00032946215303517	0.000139928636395438	3.25034128583501e-05	0.00014435742899419	0.000201126307320998	0.000296794618124258	3.56913412806053e-05	0.000126715945089757	0.000149892933618844	0.00111885429320376	0.000870132695236024	0.000931129659805128	0.000680206005247303	0.000553587245349867	0.000954232196501149	0.00104270344566093	0.000828917374700258	0.00106090243012963	0.000551592262999191	0.00107265671830142
"4342315"	0	0	0	0	0	0	0	8.23655382587925e-05	0.000559714545581753	0	0	0	0	0	4.22386483632524e-05	0	0	0	0	0	0	0	0	0	0	0	0
"4342316"	0	0	6.07459603936338e-05	0	0	0	9.79431929480901e-05	0	0.000139928636395438	6.50068257167002e-05	0	0.000120675784392599	0	0	0	0	0	0	0	9.71722864639005e-05	0	0	0	0	0	0	0
"4342317"	0	0	0	0	0	0	0	0	6.99643181977192e-05	0	0	0	0	0	0	2.14132762312634e-05	0	0	0	0	0	0	0	0	0	0	0
"701989"	0	0	0	0	0	3.78873986512086e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7395611166406e-05	2.96041919535806e-05	3.31532009415509e-05	3.67728175332794e-05	0
"152580"	7.39207569485512e-05	4.53699922871013e-05	6.07459603936338e-05	0	0	7.57747973024172e-05	0	0	0	0	0	0	4.94657696873763e-05	0	0.000168954593453009	0	0	0	0	0	0	3.53419332037462e-05	0	0	0	0	0
"93889"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15487270088652e-05
"539336"	0	0	0	9.45715906941555e-05	6.32091273979963e-05	0.000113662195953626	0	0	0	0	0	0	0	0	0	0	3.19672655201074e-05	0	6.6509261414652e-05	9.71722864639005e-05	0	7.06838664074925e-05	4.7395611166406e-05	5.92083839071613e-05	0	7.35456350665588e-05	6.30974540177304e-05
"539334"	0	0	0	0	3.16045636989981e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"247036"	0	0	0	0	0	0	0	0	0	3.25034128583501e-05	0	0	0	0	0	0	0	3.10761676870008e-05	0	0	0	0	0	0	0	0	0
"105699"	0	9.07399845742026e-05	6.07459603936338e-05	0	0	0	3.26477309826967e-05	8.23655382587925e-05	0	6.50068257167002e-05	0.000180446786242737	8.0450522928399e-05	9.89315393747527e-05	0	4.22386483632524e-05	4.28265524625268e-05	0	0	0	0	0	0	0	0	0	0	0
"383122"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96041919535806e-05	0	0	0
"142848"	7.39207569485512e-05	0.000181479969148405	0.000121491920787268	0	0	0	3.26477309826967e-05	8.23655382587925e-05	0	3.25034128583501e-05	0	0	4.94657696873763e-05	8.92283532015133e-06	0	0	6.39345310402148e-05	0	0	0	0	0	0	0	3.31532009415509e-05	3.67728175332794e-05	0
"1141904"	0	0	0	0	0	0	0	4.11827691293963e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"250328"	0	0	0	3.15238635647185e-05	9.48136910969944e-05	0	0	0	0	0	0	0	0	0	0	0	3.19672655201074e-05	0	3.3254630707326e-05	0	0	7.06838664074925e-05	0	2.96041919535806e-05	6.63064018831018e-05	3.67728175332794e-05	0
"518380"	0	0	0	0	0	0	0	0	0	3.25034128583501e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96041919535806e-05	0	0	0
"240440"	0	0	0	0	0	0	0	4.11827691293963e-05	6.99643181977192e-05	3.25034128583501e-05	3.60893572485474e-05	0	4.94657696873763e-05	0	4.22386483632524e-05	0	0	0	0	0	0	0	0	0	0	0	0
"614944"	0	0	0	0	0	0	0	0	0	0	3.60893572485474e-05	0	4.94657696873763e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"890516"	0.00184801892371378	0.00190553967605826	0.00224760053456445	3.15238635647185e-05	3.16045636989981e-05	3.78873986512086e-05	0.000881488736532811	0.0011119347664937	0.000699643181977192	0.000552558018591952	0.000757876502219495	0.000522928399034594	0.000989315393747527	1.78456706403027e-05	0.000633579725448786	0.00019271948608137	3.19672655201074e-05	6.21523353740017e-05	6.6509261414652e-05	0	3.69058163566578e-05	0.00028273546562997	0.000189582444665624	2.96041919535806e-05	6.63064018831018e-05	3.67728175332794e-05	0.000126194908035461
"4470802"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3254630707326e-05	4.85861432319502e-05	0	0	0	0	0	0	6.30974540177304e-05
"4409397"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31532009415509e-05	0	0
"1109633"	0	0	0	3.15238635647185e-05	3.16045636989981e-05	3.78873986512086e-05	0	0	0	0	0	0	0	0	0	0	6.39345310402148e-05	0	0	4.85861432319502e-05	3.69058163566578e-05	0.000106025799611239	0	0	0	0	0
"657718"	0.000147841513897102	0.000226849961435507	0.000182237881180901	0.00138704999684761	0.00151701905755191	0.0013260589527923	9.79431929480901e-05	0.000123548307388189	0.000209892954593157	0.000162517064291751	0.000180446786242737	0.000201126307320998	0.000296794618124258	0	0.000211193241816262	4.28265524625268e-05	0.00137459241736462	0.00118089437210603	0.00133018522829304	0.00184627344281411	0.00118098612341305	0.00148436119455734	0.0016114507796578	0.00118416767814323	0.00142558764048669	0.0012502757961315	0.00107265671830142
"254530"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22386483632524e-05	0	0	0	0	0	0	0	0	0	0	3.67728175332794e-05	0
"362115"	0	0	0	0.000315238635647185	0.00034765020068898	0.000151549594604834	0	0	0	0	0	8.0450522928399e-05	0	0	0	0	0.000223770858640752	0.000217533173809006	9.9763892121978e-05	0.000242930716159751	0.000147623265426631	0.000212051599222477	9.4791222332812e-05	0.000236833535628645	0.000265225607532407	0.000183864087666397	0.000347035997097517
"4378332"	0	0	0	9.45715906941555e-05	0	0	0	4.11827691293963e-05	0	0	0	0	0	0	4.22386483632524e-05	0	6.39345310402148e-05	6.21523353740017e-05	6.6509261414652e-05	0.000242930716159751	0	0.000247393532426224	0.000189582444665624	2.96041919535806e-05	0.000165766004707755	0.000110318452599838	3.15487270088652e-05
"806916"	0	0	0	0	0	0	0	0	0	0	3.60893572485474e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1142103"	0	0	0	0	0	0	0	0	0	3.25034128583501e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"138163"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31532009415509e-05	0	0
"1142107"	0	0	0	0	0	3.78873986512086e-05	0.000130590923930787	0	0.000559714545581753	0	3.60893572485474e-05	8.0450522928399e-05	0	8.92283532015133e-06	8.44772967265047e-05	2.14132762312634e-05	0	0	0	0	0	0	0	0	0	0	0
"249425"	0	0	0	3.15238635647185e-05	3.16045636989981e-05	0	0	0	0	0	3.60893572485474e-05	4.02252614641995e-05	4.94657696873763e-05	8.92283532015133e-06	0	0	0	0	9.9763892121978e-05	0	0	3.53419332037462e-05	0	2.96041919535806e-05	0	0	3.15487270088652e-05
"2224378"	0	0	6.07459603936338e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"522783"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15487270088652e-05
"209061"	0.000591366055588409	0.000635179892019418	0.000546713643542704	0.00040981022634134	0.000442463891785974	0.000568310979768129	0.000783545543584721	0.000864838151717321	0.000559714545581753	0.000455047780016902	0.000469161644231116	0.000522928399034594	0.000692520775623269	2.6768505960454e-05	0.00105596620908131	0.000149892933618844	0.000287705389680967	0.000217533173809006	0.000299291676365934	0.000242930716159751	0.000258340714496605	0.00028273546562997	0.000331769278164842	0.000266437727582226	0.000265225607532407	0.000367728175332794	0.000378584724106382
"4463632"	0	0	0	3.15238635647185e-05	0	0	3.26477309826967e-05	0	0	0	0	4.02252614641995e-05	4.94657696873763e-05	0	8.44772967265047e-05	0	0	3.10761676870008e-05	0	0	0	0	0	0	3.31532009415509e-05	3.67728175332794e-05	0
"404148"	0	9.07399845742026e-05	6.07459603936338e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4362899"	0	4.53699922871013e-05	0	0	0	0	0	4.11827691293963e-05	6.99643181977192e-05	3.25034128583501e-05	3.60893572485474e-05	4.02252614641995e-05	9.89315393747527e-05	0	4.22386483632524e-05	2.14132762312634e-05	0	0	0	0	0	0	0	0	0	0	0
"627435"	0	0	0	0	9.48136910969944e-05	3.78873986512086e-05	0.00019588638589618	4.11827691293963e-05	0	3.25034128583501e-05	0.00014435742899419	4.02252614641995e-05	0.000148397309062129	0.000312299236205297	8.44772967265047e-05	0.000321199143468951	3.19672655201074e-05	6.21523353740017e-05	3.3254630707326e-05	0	0	0	0	2.96041919535806e-05	3.31532009415509e-05	3.67728175332794e-05	0
"1574255"	0	4.53699922871013e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4416961"	0	0	0.000121491920787268	0	0	0	9.79431929480901e-05	8.23655382587925e-05	0.000139928636395438	9.75102385750504e-05	7.21787144970948e-05	0.000120675784392599	4.94657696873763e-05	1.78456706403027e-05	4.22386483632524e-05	2.14132762312634e-05	6.39345310402148e-05	0	3.3254630707326e-05	0	0	3.53419332037462e-05	4.7395611166406e-05	5.92083839071613e-05	9.94596028246527e-05	0	6.30974540177304e-05
"818057"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69058163566578e-05	0	0	0	0	0	0
"4398137"	0	0	0	0	0	0	0	0	0	0	3.60893572485474e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"824790"	0	4.53699922871013e-05	6.07459603936338e-05	0	0	0	6.52954619653934e-05	4.11827691293963e-05	0	0.000195020477150101	0	0.000120675784392599	9.89315393747527e-05	0	4.22386483632524e-05	0	0	0	0	0	0	0	0	0	0	0	0
"1120146"	0	0	6.07459603936338e-05	0	0	0	3.26477309826967e-05	8.23655382587925e-05	0	3.25034128583501e-05	3.60893572485474e-05	0	0.000197863078749505	0	0	2.14132762312634e-05	0	0	0	0	0	0	0	0	0	0	0
"60611"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15487270088652e-05
"3863263"	0	4.53699922871013e-05	6.07459603936338e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"570350"	0	4.53699922871013e-05	0	0	0	0	0	0	0	0	0	4.02252614641995e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"736520"	0	0	0	0	0	0	0	0	0	0	0	0	0	8.92283532015133e-06	0	2.14132762312634e-05	0	0	0	0	0	0	0	0	0	0	0
"113214"	0	0	6.07459603936338e-05	0	0	0	0	4.11827691293963e-05	0	0	0	4.02252614641995e-05	0	0	0	0	0	0	0	0	0	0	0	0	3.31532009415509e-05	0	0
"10596"	0.000295683027794205	0.000181479969148405	0.000364475762361803	6.3047727129437e-05	3.16045636989981e-05	7.57747973024172e-05	0.00029382957884427	4.11827691293963e-05	0.000209892954593157	0.000162517064291751	0.000216536143491284	0.000201126307320998	0.000494657696873763	6.24598472410593e-05	0.000422386483632524	2.14132762312634e-05	6.39345310402148e-05	0	6.6509261414652e-05	0	0	0	0	0.000503271263210871	3.31532009415509e-05	3.67728175332794e-05	0
"4425434"	0	0	0	0	0	0	0	0	0	6.50068257167002e-05	7.21787144970948e-05	0	4.94657696873763e-05	8.92283532015133e-06	0.000253431890179514	2.14132762312634e-05	0	0	0	0	3.69058163566578e-05	0	0	0	0	0	0
"1863794"	0	0	0	0	0	3.78873986512086e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"533926"	0	0.000136109976861304	0.000121491920787268	0.00113485908832987	0.00123257798426093	0.00143972114874593	6.52954619653934e-05	0.000123548307388189	0	9.75102385750504e-05	0.00014435742899419	0.000241351568785197	4.94657696873763e-05	0	0.000126715945089757	2.14132762312634e-05	0.00134262515184451	0.00130519904285404	0.00133018522829304	0.00145758429695851	0.00162385591969294	0.00102491606290864	0.000900516612161714	0.00103614671837532	0.00102774922918808	0.0010664117084651	0.00119885162633688
"364617"	0	0	0	0	0	0	0	4.11827691293963e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"112169"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19672655201074e-05	0	0	0	0	0	0	0	0	0	0
"112168"	0	4.53699922871013e-05	0.000182237881180901	0	0	0	3.26477309826967e-05	0	6.99643181977192e-05	0	0	0.000120675784392599	0	8.92283532015133e-06	8.44772967265047e-05	2.14132762312634e-05	0	0	3.3254630707326e-05	0	0	3.53419332037462e-05	0	0	0	0	0
"246078"	0	0	6.07459603936338e-05	6.3047727129437e-05	3.16045636989981e-05	3.78873986512086e-05	0	0	0	0	0	0	4.94657696873763e-05	8.92283532015133e-06	0	0	3.19672655201074e-05	3.10761676870008e-05	0	0	7.38116327133156e-05	7.06838664074925e-05	9.4791222332812e-05	5.92083839071613e-05	3.31532009415509e-05	3.67728175332794e-05	0.000126194908035461
"844366"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19672655201074e-05	0	0	0	0	0	0	0	0	0	0
"252249"	0	0	0	6.3047727129437e-05	3.16045636989981e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53419332037462e-05	4.7395611166406e-05	0	3.31532009415509e-05	0	0
"761783"	0	4.53699922871013e-05	0	0	0	0	3.26477309826967e-05	4.11827691293963e-05	0	0	0	0	9.89315393747527e-05	0	0	0	0	0	0	0	3.69058163566578e-05	0	0	2.96041919535806e-05	0	0	0
"976533"	0	0	0	0	0	0	3.26477309826967e-05	0	0	0	0	0	4.94657696873763e-05	0	0	0	3.19672655201074e-05	3.10761676870008e-05	3.3254630707326e-05	0	0.000110717449069973	3.53419332037462e-05	0	5.92083839071613e-05	9.94596028246527e-05	3.67728175332794e-05	3.15487270088652e-05
"540737"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19672655201074e-05	0	0	0	0	0	0	0	0	0	0
"213922"	0	0	0	0.000535905680600214	0.00034765020068898	0.000378873986512086	0	4.11827691293963e-05	0	0	0	4.02252614641995e-05	0	0	0	0	0.000319672655201074	0.000248609341496007	0.00033254630707326	0.000291516859391701	0.000295246530853262	0.000318077398833716	0.000616142945163278	0.000266437727582226	0.000430991612240162	0.000294182540266235	0.000441682178124113
"133151"	0	0	0	0	3.16045636989981e-05	3.78873986512086e-05	0	0	0	0	0	0	0	0	0	0	3.19672655201074e-05	0	3.3254630707326e-05	0	3.69058163566578e-05	0	0	0	0	0	0
"243139"	0	0	0	0	0	0	0	0	0	0	3.60893572485474e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4304512"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22386483632524e-05	0	0	0	0	0	0	0	0	0	0	0	0
"243136"	7.39207569485512e-05	0	6.07459603936338e-05	0	3.16045636989981e-05	0	0	0	6.99643181977192e-05	0	7.21787144970948e-05	8.0450522928399e-05	0	8.92283532015133e-06	0	0	0	3.10761676870008e-05	0	9.71722864639005e-05	3.69058163566578e-05	0	0	2.96041919535806e-05	0	7.35456350665588e-05	3.15487270088652e-05
"216345"	0	0	0.000121491920787268	0	0	0	0	0	0	0	3.60893572485474e-05	0	4.94657696873763e-05	0	0	0	0	0	3.3254630707326e-05	0	3.69058163566578e-05	0	0	0	0	0	0
"803577"	0	0	0	0	0	0	0	0	6.99643181977192e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4369714"	0	0	0	0	0	0	0	0	0	0	0	0	4.94657696873763e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"300689"	0	4.53699922871013e-05	0	0	0	0	0	4.11827691293963e-05	6.99643181977192e-05	0	0.00014435742899419	8.0450522928399e-05	0	1.78456706403027e-05	4.22386483632524e-05	0	0	0	0	0	0	0	0	0	0	0	0
"4439482"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19672655201074e-05	0	0	0	3.69058163566578e-05	0	0	0	0	0	0
"1081815"	0	4.53699922871013e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"540592"	0.000147841513897102	0.000136109976861304	0	0.000189143181388311	0.000126418254795993	0.000113662195953626	0.000457068233757754	0.000370644922164566	6.99643181977192e-05	0.000195020477150101	0.000252625500739832	0.000281576830249397	0.000346260387811634	1.78456706403027e-05	0.000253431890179514	4.28265524625268e-05	0.000255738124160859	0.000279685509183008	0.00016627315353663	0.000291516859391701	0.000147623265426631	0.000176709666018731	0.000331769278164842	0.000325646111489387	0.000232072406590856	0.000220636905199676	0.000189292362053191
"798646"	0	0	0	0	0	0	0	0	0	0	0	0	4.94657696873763e-05	0	0	0	0	0	0	0	0	3.53419332037462e-05	4.7395611166406e-05	0	0	0	0
